FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom
18;3210403;18-625561;00;Jacob Matthews & Kavitha E Jacob;;Issued;2018-09-29T21:57:51+02:00;2018-12-31;One-Family Dwelling;;;;;;Vancouver;BC;CA;;Sunset;000;85;2020-11-01T11:32:32+01:00;
18;3210407;18-625565;00;Bhupinder S Aujla & Sohan S Aujla;;Pending;;;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Sunset;000;;2020-11-01T11:32:32+01:00;
18;3210408;18-625566;00;Feiyu Ma & Xiaolin Wei;;Pending;;;Apartment House Strata;;401;Unit;588;BROUGHTON ST;Vancouver;BC;CA;V6G 3E3;Downtown;000;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.126295502329, 49.2895000707063]}"
18;3210413;18-625570;00;(Fred Doujak);;Cancelled;;;Health Services;Dentist;;;529;BEATTY ST;Vancouver;BC;CA;V6B 0G2;Downtown;2;56;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.109901343834, 49.2806484038873]}"
18;3210415;18-625572;00;(Ilya Barats);;Issued;2018-09-29T22:52:17+02:00;2018-12-31;Apartment House Strata;;1132;Unit;933;HORNBY ST;Vancouver;BC;CA;V6Z 3G4;Downtown;000;127;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.124219452762, 49.2815332548114]}"
18;3210421;18-432875;01;Abstractive Technology Consulting Inc;;Issued;2018-10-15T18:59:39+02:00;2018-12-31;Computer Services;Integration;1000;Unit;1188;W GEORGIA ST;Vancouver;BC;CA;V6E 4A2;West End;3;23;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.125263375086, 49.2866402537813]}"
18;3211887;18-627044;00;;;Issued;2018-10-01T01:07:05+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Hastings-Sunrise;000;72;2020-11-01T11:32:32+01:00;
18;3212579;18-627736;00;(Guy Cormier);;Issued;2018-10-01T18:09:23+02:00;2018-12-31;Apartment House Strata;;106;Suite;1070;NELSON ST;Vancouver;BC;CA;V6E 1H8;West End;000;68;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.128194049815, 49.2821587291308]}"
18;3212601;18-627758;00;Hi Five Enterprises LTD;;Pending;;;Auto Repairs;;;;;;Vancouver;BC;CA;;Kerrisdale;000;56;2020-11-01T11:32:32+01:00;
18;3212626;18-627783;00;Nest And Key Inc;;Issued;2018-10-01T20:25:46+02:00;2018-12-31;Retail Dealer;Furnishings;;;;;Vancouver;BC;CA;;Kitsilano;1;92;2020-11-01T11:32:32+01:00;
18;3212628;18-438137;01;Maria T Gabat (Maria Gabat);;Cancelled;;;Cosmetologist;Esthetician;;;5663;VICTORIA DRIVE;Vancouver;BC;CA;V5P 3W2;Kensington-Cedar Cottage;1;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.065963369956, 49.2329873109607]}"
18;3212662;18-627819;00;Theresa L Frazao (Theresa Frazao);Rath Art Supplies;Issued;2018-10-01T22:02:11+02:00;2018-12-31;Retail Dealer;Other;;;2412;MAIN ST;Vancouver;BC;CA;V5T 3E2;Mount Pleasant;1;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100636480445, 49.2637620651622]}"
18;3212690;18-450686;03;LifeLabs BC Inc;LifeLabs BC LP;Pending;;;Laboratory;;;;8207;ONTARIO ST;Vancouver;BC;CA;V5X OA7;;000;33;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.107442608386, 49.2108943771512]}"
18;3212693;18-627849;00;Kwok Huy Shum & Suffron Shum;;Issued;2018-10-01T23:26:57+02:00;2018-12-31;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;000;194;2020-11-01T11:32:32+01:00;
18;3212698;18-627854;00;Nicholas Panos & Maria Panos;;Cancelled;;;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Arbutus-Ridge;000;;2020-11-01T11:32:32+01:00;
18;3212709;18-468001;01;Sarah Sau Lai Savoy (Sarah Savoy);Much & Little;Issued;2018-10-01T23:56:49+02:00;2018-12-31;Retail Dealer;Other;;;2543;MAIN ST;Vancouver;BC;CA;V5T 3E5;Mount Pleasant;6;23;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101430003972, 49.2621405879274]}"
18;3212721;18-627875;00;Tacofino Mount Pleasant Inc;;Issued;2018-10-24T17:38:37+02:00;2018-12-31;Restaurant Class 2;With Liquor Service;;;8;E 5TH AV;Vancouver;BC;CA;V5T 1R6;;60;478;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.104305356489, 49.2662134404944]}"
18;3212740;18-627894;00;Humanitas Capital Management Ltd;;Issued;2018-10-02T01:18:07+02:00;2018-12-31;Financial Services;Investment Company;2050;Unit;1055;W GEORGIA ST;Vancouver;BC;CA;V6E 3P3;Downtown;2;60;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}"
18;3212754;18-627908;00;Melanie Cindy Mah (Melanie Mah);;Issued;2018-10-02T01:35:51+02:00;2018-12-31;Apartment House Strata;;1509;Unit;159;W 2ND AV;Vancouver;BC;CA;V5Y 0L8;Mount Pleasant;000;86;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.108503812759, 49.2695711520451]}"
18;3212756;18-627910;00;Melanie Cindy Mah (Melanie Mah);;Issued;2018-10-02T01:37:52+02:00;2018-12-31;Apartment House Strata;;;;1661;ONTARIO ST;Vancouver;BC;CA;V5Y 0C3;Mount Pleasant;000;121;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.105716104804, 49.2707530783754]}"
18;3213112;18-628266;00;;;Issued;2018-10-02T17:25:49+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Kensington-Cedar Cottage;000;68;2020-11-01T11:32:32+01:00;
18;3213119;18-628273;00;Milk & Sugar BBQ Bar Ltd;Milk & Sugar BBQ Bar;Pending;;;Restaurant Class 1;With Liquor Service;;;5103;JOYCE ST;Vancouver;BC;CA;V5R 4G8;Renfrew-Collingwood;10;145;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.03231649783, 49.2382605330893]}"
18;3213130;18-628284;00;Dubois Chemicals Canada Inc;;Issued;2018-10-26T17:38:15+02:00;2018-12-31;Wholesale  Dealer;;;;1672;W 75TH AV;Vancouver;BC;CA;V6P 6G2;Marpole;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.146664924482, 49.2056001142086]}"
18;3213132;18-628286;00;Dubois Chemicals Canada Inc;;Issued;2018-12-12T22:11:47+01:00;2018-12-31;Manufacturer;Other;;;1620;W 75TH AV;Vancouver;BC;CA;V6P 6G2;Marpole;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.14545444062, 49.2050300206279]}"
18;3213139;18-486738;01;Whipped & Beaten Bakeshop Ltd;;Issued;2018-10-02T19:33:10+02:00;2018-12-31;Manufacturer - Food;;150;Unit;1507;POWELL ST;Vancouver;BC;CA;V5L 5C3;Grandview-Woodland;3;23;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.073615685949, 49.283636765839]}"
18;3213150;18-628304;00;Thi Thanh Tam Tran (Thi Tran);Vina Deli;Issued;2018-10-04T18:20:52+02:00;2018-12-31;Computer Services;Software;;;;;Vancouver;BC;CA;;Hastings-Sunrise;000;92;2020-11-01T11:32:32+01:00;
18;3213157;18-628311;00;Pamela M Ho & Douglas Y Soon;;Issued;2018-10-02T20:24:24+02:00;2018-12-31;Apartment House Strata;;6002;Unit;1128;W GEORGIA ST;Vancouver;BC;CA;V6E 0A8;West End;000;127;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.123946534342, 49.285761972971]}"
18;3213161;18-628315;00;(Odessa Munroe);Dainty Dogs Dog Walking;Issued;2018-10-02T20:30:03+02:00;2018-12-31;Animal Services;Animal Walking;;;;;Vancouver;BC;CA;;Killarney;1;92;2020-11-01T11:32:32+01:00;
18;3213187;18-628341;00;Yong Mei Mu (Yong Mu);;Issued;2018-10-02T22:24:53+02:00;2018-12-31;One-Family Dwelling;;;;;;Vancouver;BC;CA;;Oakridge;000;125;2020-11-01T11:32:32+01:00;
18;3213194;18-628348;00;0812082 BC Ltd;;Issued;2018-10-17T18:58:30+02:00;2018-12-31;Rentals;Equipment Rental;;;784;E HASTINGS ST;Vancouver;BC;CA;V6A 1R5;Strathcona;3;80;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.08759733297, 49.2807976519582]}"
18;3213196;18-628350;00;;;Issued;2018-10-02T22:54:10+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Downtown;000;68;2020-11-01T11:32:32+01:00;
18;3213230;18-446837;01;1092196 BC LTD;Spa Revive;Pending;;;Health and Beauty;Health Enhancement Centre;;;878;HOMER ST;Vancouver;BC;CA;V6B 2W5;Downtown;8;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.117743886233, 49.2785540484292]}"
18;3213245;18-628398;00;;;Issued;2018-10-03T00:54:58+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Kitsilano;000;68;2020-11-01T11:32:32+01:00;
18;3213601;18-628754;00;Dollarama GP Inc;Dollarama;Pending;;;Retail Dealer - Food;Other;;;1508;E HASTINGS ST;Vancouver;BC;CA;V5L 1S5;;20;56;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.073883852401, 49.2809470551815]}"
18;3213611;18-628764;00;Aoyuan Property Group (Canada) Ltd;;Gone Out of Business;2018-10-03T19:18:29+02:00;2018-12-31;Office;Real Estate Development/Investment;1600;Unit;570;GRANVILLE ST;Vancouver;BC;CA;V6C 3P1;Downtown;6;203;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}"
18;3213626;18-628764;01;Aoyuan Property Group (Canada) Ltd;;Cancelled;;;Office;Real Estate Development/Investment;1600;Unit;570;GRANVILLE ST;Vancouver;BC;CA;V6C 3P1;Downtown;6;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.115658700941, 49.2837199898012]}"
18;3213638;18-572850;01;Alvin Huynh Canada Ltd;;Issued;2018-10-03T19:59:54+02:00;2018-12-31;Beauty Services;Other;;;5492;VICTORIA DRIVE;Vancouver;BC;CA;V5P 3V8;Kensington-Cedar Cottage;1;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.065072007162, 49.2350487004281]}"
18;3213724;18-432418;01;(Thomas Fisher);;Issued;2018-10-03T22:42:07+02:00;2018-12-31;Computer Services;Design;;;;;Vancouver;BC;CA;;Riley Park;1;23;2020-11-01T11:32:32+01:00;
18;3213737;18-628889;00;Justin J M Maunahan (Justin Maunahan);;Issued;2019-01-03T22:13:02+01:00;2018-12-31;Cosmetologist;Hair Stylist/Hairdresser;;;5890;FRASER ST;Vancouver;BC;CA;V5W 2Z5;Sunset;1;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090196180655, 49.2312269773209]}"
18;3213744;18-628896;00;Ian Macnaughton & Associates Inc;;Issued;2018-10-04T21:36:08+02:00;2018-12-31;Office;Consultant;810;Unit;1199;W PENDER ST;Vancouver;BC;CA;V6E 2R1;Downtown;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122585601107, 49.2883558777116]}"
18;3213746;18-628898;00;Ian Macnaughton & Associates Inc;;Issued;2018-10-04T21:36:09+02:00;2018-12-31;Health Services;Counselling;810;Unit;1199;W PENDER ST;Vancouver;BC;CA;V6E 2R1;Downtown;000;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122585601107, 49.2883558777116]}"
18;3213747;18-628899;00;Elizabeth Hilary Greenwood & Erin Michelle Williams;Betty Baguette;Pending;;;Caterer;;;;266;RAYMUR AV;Vancouver;BC;CA;V6A 2K8;Strathcona;1;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.082186029427, 49.2822075466477]}"
18;3213750;18-628902;00;The Movement Cannabis Tours Inc;;Issued;2018-10-04T23:34:56+02:00;2018-12-31;Office;Tour Operator/Guide;;;;;Vancouver;BC;CA;;West End;1;92;2020-11-01T11:32:32+01:00;
18;3213752;18-628904;00;Sarah Leona McGuire (Sarah McGuire);;Cancelled;;;Health Services;Acupuncturist;;;1060;HOMER ST;Vancouver;BC;CA;V6B 2W9;Downtown;0;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.12078815024, 49.276508846379]}"
18;3213762;18-628914;00;Pho Liang Vietnamese Noodle Ltd;;Issued;2018-10-05T22:46:21+02:00;2018-12-31;Ltd Service Food Establishment;;111;Unit;180;KEEFER ST;Vancouver;BC;CA;V6A 4E9;Downtown;2;187;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101335160541, 49.278968908765]}"
18;3213792;18-628944;00;;;Issued;2018-10-04T05:16:26+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Downtown;000;68;2020-11-01T11:32:32+01:00;
18;3214141;18-629293;00;Accessible Media Inc;;Issued;2018-10-16T20:35:23+02:00;2018-12-31;Entertainment Services;TV Station;200;Unit;5055;JOYCE ST;Vancouver;BC;CA;V5R 6B2;Renfrew-Collingwood;4;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.031678279367, 49.2389083763552]}"
18;3214161;18-629313;00;(Melanie Szirony);Melanie Szirony Rehabilitation;Issued;2018-10-04T21:24:23+02:00;2018-12-31;Health Services;Counselling;;;;;Vancouver;BC;CA;;;1;92;2020-11-01T11:32:32+01:00;
18;3214164;18-629316;00;Eagle Q Partners Inc;;Issued;2018-10-05T01:32:00+02:00;2018-12-31;Educational;Tutor;306;Unit;788;BEATTY ST;Vancouver;BC;CA;V6B 2M1;Downtown;10;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.113443543474, 49.2775706432515]}"
18;3214166;18-629318;00;So M Shum (So Shum);;Issued;2018-10-04T21:55:41+02:00;2018-12-31;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Kensington-Cedar Cottage;000;125;2020-11-01T11:32:32+01:00;
18;3214169;18-629321;00;Fleurs Damour Boutique Ltd;Fleurs D'amour;Issued;2018-10-20T00:48:49+02:00;2018-12-31;Retail Dealer;Flowers;;;1701;FIR ST;Vancouver;BC;CA;V6J 5J9;Fairview;1;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.141374166201, 49.2703365504893]}"
18;3214177;18-629328;00;1177501 BC Ltd;;Gone Out of Business;2018-10-04T23:16:42+02:00;2018-12-31;Retail Dealer;Other;;;6192;FRASER ST;Vancouver;BC;CA;V5W 3A1;Sunset;4;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090212243307, 49.2283785982647]}"
18;3214185;18-629336;00;Nimbyx Ltd;;Issued;2018-10-04T23:49:51+02:00;2018-12-31;Computer Services;Software;300;Unit;123;CAMBIE ST;Vancouver;BC;CA;V6B 4R3;Downtown;15;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.108889683767, 49.2845968318268]}"
18;3214198;18-629349;00;Hatton Canadian Properties Ltd;;Issued;2018-11-09T00:26:51+01:00;2018-12-31;Apartment House Strata;;3707;Unit;1111;ALBERNI ST;Vancouver;BC;CA;V6E 4V2;West End;000;127;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.123916938278, 49.2857821718886]}"
18;3214205;18-629356;00;Sonia S Leung (Sonia Leung);;Issued;2018-10-05T00:47:43+02:00;2018-12-31;Apartment House Strata;;3402;Unit;888;HOMER ST;Vancouver;BC;CA;V6B 0H7;Downtown;000;74;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118056633177, 49.2784691296229]}"
18;3214217;18-629368;00;;;Issued;2018-10-05T02:35:01+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Shaughnessy;000;68;2020-11-01T11:32:32+01:00;
18;3214491;18-437233;01;Dazzle Carpet Cleaning Inc;;Issued;2018-10-05T17:54:02+02:00;2018-12-31;Carpet/Upholstery Cleaner;;;;;;Vancouver;BC;CA;;South Cambie;3;23;2020-11-01T11:32:32+01:00;
18;3214506;18-629657;00;(Simran Sahota);Phatboy Fireworks;Gone Out of Business;2018-10-05T19:21:36+02:00;2018-10-31;Retail Dealer;Other;;;6425;FRASER ST;Vancouver;BC;CA;V5W 3A6;Sunset;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.091173355047, 49.226162832341]}"
18;3214517;18-629668;00;(Kris Pal);East Van Experience;Issued;2018-10-16T23:38:26+02:00;2018-12-31;Office;Tour Operator/Guide;;;;;Vancouver;BC;CA;;Grandview-Woodland;1;116;2020-11-01T11:32:32+01:00;
18;3214533;18-629684;00;Park Lane Fraser Lands North Ltd;;Cancelled;;;Apartment House;;;;3618;SAWMILL CRESCENT;Vancouver;BC;CA;;Killarney;000;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.0246691506, 49.2059701959025]}"
18;3214536;18-629687;00;Park Lane Fraser Lands North Ltd;;Cancelled;;;Apartment House;;;;3688;SAWMILL CRESCENT;Vancouver;BC;CA;V5S 0E6;Killarney;000;;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.0246691506, 49.2059701959025]}"
18;3214537;18-629688;00;(Jasdev Heir);Phatboy Fireworks;Gone Out of Business;2018-10-05T20:57:25+02:00;2018-10-31;Retail Dealer;Other;;;1672;E 12TH AV;Vancouver;BC;CA;V5N 2A3;Kensington-Cedar Cottage;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.070322130299, 49.2592935807531]}"
18;3214543;18-629694;00;Bold Therapeutics Inc;;Issued;2018-10-05T21:12:42+02:00;2018-12-31;Office;Other;500;Unit;666;BURRARD ST;Vancouver;BC;CA;V6C 2X8;Downtown;3;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}"
18;3214547;18-629698;00;(Manpreet Sandhu);Phatboy Fireworks;Gone Out of Business;2018-10-05T21:14:43+02:00;2018-10-31;Retail Dealer;Other;;;3645;KINGSWAY;Vancouver;BC;CA;V5R 5M1;Renfrew-Collingwood;000;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.025114146926, 49.2324956857121]}"
18;3214550;18-458603;01;McAuley Claims Services Ltd;;Issued;2018-10-05T21:27:03+02:00;2018-12-31;Office;Insurance Adjuster;;;;;Vancouver;BC;CA;;Downtown;1;23;2020-11-01T11:32:32+01:00;
18;3214551;18-591661;01;Rephen Enterprises Ltd;Hui Lau Shan;Issued;2018-10-05T21:27:31+02:00;2018-12-31;Ltd Service Food Establishment;;;;907;DENMAN ST;Vancouver;BC;CA;V6G 2L9;West End;6;10;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.137494706727, 49.290423639898]}"
18;3214565;18-629716;00;Elizabeth Ann O'Handley (Elizabeth O'Handley);Cupping Clinic of Vancouver;Issued;2018-10-05T21:53:10+02:00;2018-12-31;Health Services;Acupuncturist;204;Unit;3195;GRANVILLE ST;Vancouver;BC;CA;V6H 3K2;Fairview;1;80;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139226325057, 49.2571924740432]}"
18;3214566;18-629717;00;VOS Ventures Inc;Club Pilates Kitsilano;Issued;2018-11-13T19:17:47+01:00;2018-12-31;Fitness Centre;Fitness Centre - Class 1;;;2682;W BROADWAY;Vancouver;BC;CA;V6K 2G3;Kitsilano;8;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.165852916543, 49.2637696656803]}"
18;3214575;18-629726;00;Chinatown Today Society;;Issued;2018-10-05T22:29:20+02:00;2018-12-31;Community Association;;;;188;E PENDER ST;Vancouver;BC;CA;V6A 1T3;Downtown;1;2;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100576329378, 49.2801441624602]}"
18;3214584;18-629735;00;Ann Trading & Gifts Ltd;Dr. Vape Smoke & Bongs;Issued;2018-11-17T01:38:13+01:00;2018-12-31;Retail Dealer - Food;Convenience Store;;;898;GRANVILLE ST;Vancouver;BC;CA;V6Z 1K3;Downtown;3;181;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121010921796, 49.280193481255]}"
18;3214614;18-629765;00;Chi Hua Chen Chu (Chi Chen Chu);;Issued;2018-10-06T00:20:52+02:00;2018-12-31;Apartment House Strata;;621;Unit;8488;CORNISH ST;Vancouver;BC;CA;V6P 0C2;Marpole;000;127;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.141934421516, 49.2088886053784]}"
18;3214615;18-629766;00;Resolve Concepts Inc;Resolve Interiors;Issued;2018-10-06T00:21:30+02:00;2018-12-31;Office;Project Management;;;;;Vancouver;BC;CA;;;000;92;2020-11-01T11:32:32+01:00;
18;3214621;18-629772;00;;;Issued;2018-10-06T00:31:21+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Downtown;000;68;2020-11-01T11:32:32+01:00;
18;3214639;18-629790;00;Bruce G White & Catriona M Hearn;;Issued;2018-10-06T01:52:04+02:00;2018-12-31;One-Family Dwelling;;;;;;Vancouver;BC;CA;;Marpole;000;68;2020-11-01T11:32:32+01:00;
18;3214651;18-629802;00;;;Issued;2018-10-06T02:13:21+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Downtown;000;68;2020-11-01T11:32:32+01:00;
18;3214661;18-629812;00;;;Issued;2018-10-06T05:41:08+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Dunbar-Southlands;000;68;2020-11-01T11:32:32+01:00;
18;3214665;18-629816;00;;;Issued;2018-10-06T10:10:11+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;South Cambie;000;68;2020-11-01T11:32:32+01:00;
18;3214976;18-630127;00;;;Issued;2018-10-06T23:52:51+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Kitsilano;000;68;2020-11-01T11:32:32+01:00;
18;3215005;18-630156;00;;;Issued;2018-10-07T09:27:44+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;West End;000;68;2020-11-01T11:32:32+01:00;
18;3215237;18-630388;00;;;Issued;2018-10-07T20:38:08+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Kitsilano;000;68;2020-11-01T11:32:32+01:00;
18;3215259;18-630410;00;;;Issued;2018-10-08T00:49:25+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Fairview;000;68;2020-11-01T11:32:32+01:00;
18;3215288;18-630439;00;;;Issued;2018-10-08T09:54:44+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;CA;;Dunbar-Southlands;000;68;2020-11-01T11:32:32+01:00;
18;3215560;18-630711;00;;;Issued;2018-10-08T17:02:19+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Sunset;000;68;2020-11-01T11:32:32+01:00;
18;3215832;18-630983;00;Glorious Art Institute Inc;;Cancelled;;;Instruction;Art Instruction;100;Unit;88;W 8TH AV;Vancouver;BC;CA;V5Y 1M7;Mount Pleasant;3;56;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.106573731726, 49.2635623368567]}"
18;3215840;18-630991;00;Vini F Edy (Vini Edy);;Issued;2018-10-09T18:49:25+02:00;2018-12-31;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Sunset;000;73;2020-11-01T11:32:32+01:00;
18;3215865;18-631016;00;Ronald E Schmalz (Ronald Schmalz);;Issued;2018-10-09T20:02:23+02:00;2018-12-31;Contractor;Building;;;;;Vancouver;BC;CA;;Sunset;1;100;2020-11-01T11:32:32+01:00;
18;3215870;18-631021;00;;;Issued;2018-10-09T20:04:54+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Kitsilano;000;68;2020-11-01T11:32:32+01:00;
18;3215875;18-631026;00;Dr Jean C Wong (Jean Wong);Naturopathic Medical Practice;Issued;2018-10-09T20:18:04+02:00;2018-12-31;Health Services;Naturopathic Doctor;603;Unit;805;W BROADWAY;Vancouver;BC;CA;V5Z 1K1;Fairview;1;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122237018287, 49.263789572122]}"
18;3215937;18-631086;00;;;Issued;2018-10-09T22:07:46+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Mount Pleasant;000;68;2020-11-01T11:32:32+01:00;
18;3215968;18-631117;00;ModFit Enterprises Inc;Element Athletic;Issued;2018-10-25T20:51:33+02:00;2018-12-31;Fitness Centre;Fitness Centre - Class 1;;;1134;GRANVILLE ST;Vancouver;BC;CA;V6Z 1L8;Downtown;2;92;2020-11-01T11:32:32+01:00;"{""type"": ""Point"", ""coordinates"": [-123.124894798848, 49.277621187882]}"
18;3215976;18-631125;00;;;Issued;2018-10-09T23:52:31+02:00;2018-12-31;Short-Term Rental;;;;;;Vancouver;BC;;;Downtown;000;68;2020-11-01T11:32:32+01:00;
18;3215980;18-631129;00;Gordana Popovich & Milina Popovic;;Pending;;;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Sunset;000;;2020-11-01T11:32:32+01:00;
18;3215989;18-631138;00;Christian Eric Chene & Anita Ho;;Pending;;;Secondary Suite - Permanent;;;;;;Vancouver;BC;CA;;Renfrew-Collingwood;000;;2020-11-01T11:32:32+01:00;
18;3215993;18-631142;00;Christian Eric Chene (Christian Chene);;Pending;;;Duplex;;;;;;Vancouver;BC;CA;;Mount Pleasant;000;;2020-11-01T11:32:32+01:00;
