Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20062060832,BURGLARY NON RESIDENCE,502,N,07/25/2006 12:00:00 AM,07/25/2006,0,07/25/2006 11:44:00 AM,07/25/2006,1144,CHURCH / SYNAGOGUE / TEMPLE / MOSQUE,2010 GUADALUPE ST,78705,9,BA,1,359,,,07/25/2006,220,Burglary,3114328,3114328,30.28331428,-97.74234987,"(30.28331428, -97.74234987)"
20185024801,BURGLARY OF VEHICLE,601,N,06/30/2018 07:00:00 PM,06/30/2018,1900,07/01/2018 12:56:00 PM,07/01/2018,1256,RESIDENCE / HOME,5234 LEDESMA RD,78721,1,CH,5,397,,N,07/04/2018,23F,Theft,3133225,3133225,30.27118018,-97.68279765,"(30.27118018, -97.68279765)"
20061021618,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,04/12/2006 07:19:00 PM,04/12/2006,1919,04/12/2006 07:19:00 PM,04/12/2006,1919,RESIDENCE / HOME,2729 S CONGRESS AVE,78704,3,DA,2,479,,N,05/16/2006,,,3110841,3110841,30.23438493,-97.75470734,"(30.23438493, -97.75470734)"
20032271090,FAMILY DISTURBANCE,3400,N,08/15/2003 05:31:00 PM,08/15/2003,1731,08/15/2003 05:31:00 PM,08/15/2003,1731,RESIDENCE / HOME,2305 PERRY AVE,78704,9,DA,1,471,,N,09/25/2003,,,3107562,3107562,30.24509135,-97.76480852,"(30.24509135, -97.76480852)"
20112461453,FAMILY DISTURBANCE,3400,N,09/03/2011 05:46:00 PM,09/03/2011,1746,09/03/2011 06:14:00 PM,09/03/2011,1814,RESIDENCE / HOME,6833 BROAD BROOK DR,78747,2,FR,7,600,,N,09/25/2011,,,3116731,3116731,30.15492449,-97.73818651,"(30.15492449, -97.73818651)"
20051211810,FAMILY DISTURBANCE,3400,N,05/01/2005 08:48:00 PM,05/01/2005,2048,05/01/2005 08:48:00 PM,05/01/2005,2048,RESIDENCE / HOME,6407 SPRINGDALE RD,78723,1,CH,4,324,21,,,,,3137135,3137135,30.30642702,-97.66943555,"(30.30642702, -97.66943555)"
2015881302,BURGLARY NON RESIDENCE,502,N,03/29/2015 05:25:00 PM,03/29/2015,1725,03/29/2015 05:25:00 PM,03/29/2015,1725,RESIDENCE / HOME,6503 MESA DR,78731,10,BA,8,273,,N,04/16/2015,220,Burglary,3104815,3104815,30.35343334,-97.7706351,"(30.35343334, -97.7706351)"
2020610007,DATING DISTURBANCE,2400,N,03/01/2020 12:03:00 AM,03/01/2020,3,03/01/2020 12:03:00 AM,03/01/2020,3,RESIDENCE / HOME,2601 SCOFIELD RIDGE PKWY,78727,7,AD,3,828,,,,,,3127388,3127388,30.4287284,-97.69699068,"(30.4287284, -97.69699068)"
20071340016,FAMILY DISTURBANCE,3400,N,05/14/2007 12:10:00 AM,05/14/2007,10,05/14/2007 12:10:00 AM,05/14/2007,10,RESIDENCE / HOME,1318 LAMAR SQUARE DR,78704,5,DA,1,451,,,,,,3107776,3107776,30.25515231,-97.76386291,"(30.25515231, -97.76386291)"
20191561263,DOC WINDOW PEEPING-RESIDENCE,2407,N,06/04/2019 06:00:00 PM,06/04/2019,1800,06/05/2019 06:22:00 PM,06/05/2019,1822,RESIDENCE / HOME,905 W 29TH ST,78705,9,BA,3,356,6.03,N,06/11/2019,,,3112957,3112957,30.29690711,-97.7463303,"(30.29690711, -97.7463303)"
20113511104,AGG SEXUAL ASSAULT CHILD/OBJEC,1712,N,12/17/2011 03:49:00 PM,12/17/2011,1549,12/17/2011 03:49:00 PM,12/17/2011,1549,RESIDENCE / HOME,8800 BLOCK TALLWOOD DR,78759,10,BA,8,231,17.07,C,01/11/2012,11C,Rape,0,0,,,
20205009046,HARASSMENT,2703,Y,03/03/2016 12:00:00 PM,03/03/2016,1200,03/03/2020 02:45:00 PM,03/03/2020,1445,RESIDENCE / HOME,600 E BEN WHITE BLVD SVRD WB,78704,3,DA,2,480,,N,03/05/2020,,,3110505,3110505,30.21962305,-97.75616552,"(30.21962305, -97.75616552)"
20111891963,CUSTODY ARREST TRAFFIC WARR,3722,N,07/08/2011 09:58:00 PM,07/08/2011,2158,07/08/2011 10:38:00 PM,07/08/2011,2238,STREETS / HWY / ROAD / ALLEY,3200 S US 183 HWY SB,78744,2,HE,6,498,,,,,,3133534,3133534,30.20331122,-97.68368132,"(30.20331122, -97.68368132)"
2006250027,FAMILY DISTURBANCE,3400,N,01/25/2006 12:20:00 AM,01/25/2006,20,01/25/2006 12:20:00 AM,01/25/2006,20,STREETS / HWY / ROAD / ALLEY,400 BLOCK COLORADO ST,78701,9,GE,1,380,,,,,,3113624,3113624,30.26684977,-97.74502235,"(30.26684977, -97.74502235)"
20198001933,HARASSMENT,2703,N,05/31/2019 07:08:00 AM,05/31/2019,708,06/01/2019 05:45:00 PM,06/01/2019,1745,OTHER / UNKNOWN,12370 ALAMEDA TRACE CIR,78727,6,AD,3,183,17.86,N,06/12/2019,,,3111683,3111683,30.43235896,-97.74673805,"(30.43235896, -97.74673805)"
20131880021,DWI  .15 BAC OR ABOVE,2111,N,07/07/2013 12:08:00 AM,07/07/2013,8,07/07/2013 12:08:00 AM,07/07/2013,8,STREETS / HWY / ROAD / ALLEY,ANDERSON MILL RD / CENTENNIAL TRL,78750,6,AD,8,739,,C,07/13/2013,,,3090622,3090622,30.44707788,-97.81319864,"(30.44707788, -97.81319864)"
20032940876,CUSTODY ARREST TRAFFIC WARR,3722,N,10/21/2003 03:25:00 PM,10/21/2003,1525,10/21/2003 03:25:00 PM,10/21/2003,1525,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),2700 PRESIDENTIAL BLVD,78719,2,AP,D,499,,C,11/04/2003,,,3139819,3139819,30.21006418,-97.66359359,"(30.21006418, -97.66359359)"
20195023561,HARASSMENT,2703,N,06/08/2019 09:00:00 PM,06/08/2019,2100,06/09/2019 02:36:00 PM,06/09/2019,1436,RESIDENCE / HOME,5457 HITCHER BND,78749,8,DA,7,84,17.38,N,06/11/2019,,,3076065,3076065,30.20870203,-97.86551221,"(30.20870203, -97.86551221)"
2013781841,BURGLARY OF RESIDENCE,500,N,03/19/2013 08:30:00 AM,03/19/2013,830,03/19/2013 09:04:00 PM,03/19/2013,2104,RESIDENCE / HOME,4701 MONTEREY OAKS BLVD,78749,8,DA,6,79,,N,03/21/2013,220,Burglary,3084192,3084192,30.23067868,-97.83921062,"(30.23067868, -97.83921062)"
20121530925,CRIMINAL MISCHIEF,1400,N,06/01/2012 01:14:00 PM,06/01/2012,1314,06/01/2012 01:14:00 PM,06/01/2012,1314,COMMERCIAL / OFFICE BUILDING,1611 DUNGAN LN,78754,1,ED,5,755,,N,06/22/2012,,,3135683,3135683,30.35079494,-97.67281495,"(30.35079494, -97.67281495)"
20205004960,MAIL THEFT,8503,N,12/23/2019 11:00:00 AM,12/23/2019,1100,02/05/2020 08:25:00 AM,02/05/2020,825,RESIDENCE / HOME,11128 KIRKLAND HILL PATH,78754,1,CH,8,226,,N,03/04/2020,23H,Theft,3152788,3152788,30.34705564,-97.61867501,"(30.34705564, -97.61867501)"
20171510090,RAPE,200,N,05/31/2017 01:12:00 AM,05/31/2017,112,05/31/2017 02:56:00 AM,05/31/2017,256,RESIDENCE / HOME,1200 BLOCK ELEANOR ST,78721,1,CH,5,397,,O,06/20/2017,11A,Rape,0,0,,,
20115049826,HARASSMENT,2703,N,08/31/2011 08:00:00 AM,08/31/2011,800,10/23/2011 04:22:00 PM,10/23/2011,1622,RESIDENCE / HOME,12342 HUNTERS CHASE DR,78729,6,AD,4,165,,N,11/29/2011,,,3103620,3103620,30.4428668,-97.77205005,"(30.4428668, -97.77205005)"
20191641459,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,06/13/2019 05:37:00 PM,06/13/2019,1737,06/13/2019 05:37:00 PM,06/13/2019,1737,HOTEL / MOTEL / ETC.,12424 RESEARCH BLVD SVRD SB,78759,10,AD,7,190,25,C,06/13/2019,,,3108168,3108168,30.42798157,-97.75801133,"(30.42798157, -97.75801133)"
20062951983,PUBLIC INTOXICATION,2300,N,10/22/2006 09:35:00 PM,10/22/2006,2135,10/22/2006 09:35:00 PM,10/22/2006,2135,STREETS / HWY / ROAD / ALLEY,400 BLOCK COLORADO ST,78701,9,GE,1,380,,,,,,3113624,3113624,30.26684977,-97.74502235,"(30.26684977, -97.74502235)"
20035006196,THEFT OF BICYCLE,609,N,08/01/2003 12:00:00 PM,08/01/2003,1200,08/14/2003 06:05:00 PM,08/14/2003,1805,PARKING LOTS / GARAGE,4703 DEPEW AVE,78751,9,BA,5,320,,,08/17/2003,23H,Theft,3122241,3122241,30.30738794,-97.71662071,"(30.30738794, -97.71662071)"
20132950228,BURG NON RESIDENCE SHEDS,504,N,10/22/2013 05:06:00 AM,10/22/2013,506,10/22/2013 05:06:00 AM,10/22/2013,506,RESTAURANTS,1900 MANOR RD,78722,9,CH,3,349,,,,220,Burglary,3120814,3120814,30.2840683,-97.72177514,"(30.2840683, -97.72177514)"
20105033319,THEFT OF AUTO PARTS,604,N,06/23/2010 04:00:00 PM,06/23/2010,1600,06/28/2010 08:20:00 AM,06/28/2010,820,PARKING LOTS / GARAGE,5105 HARMON AVE,78751,9,ID,6,655,,C,11/19/2010,23G,Theft,3123762,3123762,30.31073927,-97.71170836,"(30.31073927, -97.71170836)"
2017771896,WARRANT ARREST NON TRAFFIC,3442,N,03/18/2017 10:02:00 PM,03/18/2017,2202,03/18/2017 10:02:00 PM,03/18/2017,2202,CONVENIENCE STORE,6307 E RIVERSIDE DR,78741,3,HE,5,459,,C,03/18/2017,,,3127310,3127310,30.22444881,-97.70281363,"(30.22444881, -97.70281363)"
20111481883,RUNAWAY CHILD,4100,N,05/27/2011 03:30:00 PM,05/27/2011,1530,05/28/2011 07:26:00 PM,05/28/2011,1926,RESIDENCE / HOME,2215 TOWN LAKE CIR,78741,3,HE,2,441,,N,05/31/2011,,,3120119,3120119,30.24056887,-97.72515302,"(30.24056887, -97.72515302)"
2012591023,INJ TO DISABLED  FAM/DATE VIOL,2013,Y,02/28/2012 10:33:00 PM,02/28/2012,2233,02/28/2012 10:33:00 PM,02/28/2012,2233,RESIDENCE / HOME,1601 ROYAL CREST DR,78741,3,HE,2,457,,O,05/30/2012,,,3118667,3118667,30.23883442,-97.72979918,"(30.23883442, -97.72979918)"
20191280156,SEXUAL ASSAULT W/ OBJECT,1700,N,05/08/2019 01:00:00 AM,05/08/2019,100,05/08/2019 05:15:00 AM,05/08/2019,515,HOTEL / MOTEL / ETC.,300 BLOCK E 5TH ST,78701,9,GE,2,381,11,N,06/10/2019,11C,Rape,0,0,,,
2003920261384,EVADING / FOOT,2723,N,01/26/2003 10:10:00 PM,01/26/2003,2210,01/26/2003 10:10:00 PM,01/26/2003,2210,STREETS / HWY / ROAD / ALLEY,9100 BLOCK N I 35 SB SVC RD,78753,4,ID,2,250,,C,01/26/2003,,,3129670,3129670,30.3528492,-97.6918276,"(30.3528492, -97.6918276)"
20115010210,BURGLARY OF VEHICLE,601,N,02/25/2011 10:30:00 PM,02/25/2011,2230,02/26/2011 11:25:00 AM,02/26/2011,1125,OTHER / UNKNOWN,734 MINTURN LN,78748,2,FR,3,536,,N,02/28/2011,23F,Theft,3095950,3095950,30.17760459,-97.80336047,"(30.17760459, -97.80336047)"
20191620171,FAMILY DISTURBANCE,3400,N,06/11/2019 02:43:00 AM,06/11/2019,243,06/11/2019 04:19:00 AM,06/11/2019,419,RESIDENCE / HOME,7932 WHEEL RIM CIR,78749,8,DA,7,82,17.38,,,,,3075091,3075091,30.21884438,-97.86833757,"(30.21884438, -97.86833757)"
20065051646,BURGLARY OF VEHICLE,601,N,09/30/2006 12:00:00 PM,09/30/2006,1200,09/30/2006 02:37:00 PM,09/30/2006,1437,COMMERCIAL / OFFICE BUILDING,4113 E 12TH ST,78721,1,CH,4,424,,,10/16/2006,23F,Theft,3131336,3131336,30.27837648,-97.68858611,"(30.27837648, -97.68858611)"
20032261194,THEFT,600,N,08/14/2003 06:19:00 PM,08/14/2003,1819,08/14/2003 06:19:00 PM,08/14/2003,1819,PARKING LOTS / GARAGE,1916 E RIVERSIDE DR,78741,3,HE,2,441,,,08/25/2003,23H,Theft,3119277,3119277,30.24263252,-97.72776448,"(30.24263252, -97.72776448)"
20183131567,BURG NON RESIDENCE SHEDS,504,N,11/02/2018 04:30:00 PM,11/02/2018,1630,11/09/2018 06:31:00 PM,11/09/2018,1831,RESIDENCE / HOME,6600 ELM CREEK DR,78744,2,FR,8,530,,C,11/16/2018,220,Burglary,3108414,3108414,30.18739944,-97.76364483,"(30.18739944, -97.76364483)"
20063391948,WARRANT ARREST NON TRAFFIC,3442,N,12/05/2006 09:37:00 PM,12/05/2006,2137,12/05/2006 09:37:00 PM,12/05/2006,2137,STREETS / HWY / ROAD / ALLEY,1800 BLOCK E 7TH ST,78702,1,CH,2,411,,,,,,3120575,3120575,30.26296993,-97.72310308,"(30.26296993, -97.72310308)"
20191380198,AUTO THEFT,700,N,05/18/2019 02:20:00 AM,05/18/2019,220,05/18/2019 02:20:00 AM,05/18/2019,220,HOTEL / MOTEL / ETC.,9721 ARBORETUM BLVD,78759,10,AD,7,214,17.22,N,06/10/2019,240,Auto Theft,3111037,3111037,30.39242346,-97.74985889,"(30.39242346, -97.74985889)"
2018761950,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,03/17/2018 09:00:00 PM,03/17/2018,2100,03/17/2018 10:25:00 PM,03/17/2018,2225,STREETS / HWY / ROAD / ALLEY,WEST GATE BLVD / BERKETT DR,78745,5,DA,4,505,,C,03/20/2018,,,3092257,3092257,30.21518387,-97.814071,"(30.21518387, -97.814071)"
20091300707,POSSESSION OF MARIJUANA,1803,N,05/10/2009 07:42:00 AM,05/10/2009,742,05/10/2009 07:42:00 AM,05/10/2009,742,STREETS / HWY / ROAD / ALLEY,SARA DR / MAP ST,78721,3,CH,5,397,,,,,,3130673,3130673,30.27181715,-97.69086664,"(30.27181715, -97.69086664)"
20055003727,BURGLARY OF RESIDENCE,500,N,01/22/2005 01:00:00 PM,01/22/2005,1300,01/23/2005 12:00:00 PM,01/23/2005,1200,RESIDENCE / HOME,5110 PROVENCIAL DR,78724,1,CH,6,301,,,02/10/2005,220,Burglary,3139527,3139527,30.2864422,-97.66240643,"(30.2864422, -97.66240643)"
20041280255,CRED CARD ABUSE BY FORGERY,1005,N,05/07/2004 03:16:00 AM,05/07/2004,316,05/07/2004 03:16:00 AM,05/07/2004,316,CONVENIENCE STORE,6307 E RIVERSIDE DR,78741,3,HE,5,459,,C,05/12/2004,,,3127310,3127310,30.22444881,-97.70281363,"(30.22444881, -97.70281363)"
20092791415,BURGLARY OF RESIDENCE,500,N,10/06/2009 04:10:00 PM,10/06/2009,1610,10/06/2009 04:10:00 PM,10/06/2009,1610,RESIDENCE / HOME,12316 DOUBLE TREE LN,78750,6,AD,6,827,,N,12/03/2009,220,Burglary,3094051,3094051,30.45748559,-97.80204036,"(30.45748559, -97.80204036)"
20191520110,DWI,2100,N,06/01/2019 01:05:00 AM,06/01/2019,105,06/01/2019 01:05:00 AM,06/01/2019,105,STREETS / HWY / ROAD / ALLEY,400 BLOCK TRINITY ST,78701,9,GE,2,381,11,C,06/10/2019,,,3115243,3115243,30.26570429,-97.73992334,"(30.26570429, -97.73992334)"
20195023786,BURGLARY OF VEHICLE,601,N,06/08/2019 08:00:00 PM,06/08/2019,2000,06/10/2019 09:00:00 PM,06/10/2019,2100,STREETS / HWY / ROAD / ALLEY,4033 THREADGILL ST,78723,9,BA,4,900,3.06,N,06/11/2019,23F,Theft,3127440,3127440,30.29263031,-97.70054336,"(30.29263031, -97.70054336)"
20191561974,FAMILY DISTURBANCE,3400,N,06/05/2019 11:44:00 PM,06/05/2019,2344,06/05/2019 11:44:00 PM,06/05/2019,2344,RESIDENCE / HOME,8500 W SH 71,78735,8,DA,6,59,19.08,,,,,3067985,3067985,30.24855683,-97.89008944,"(30.24855683, -97.89008944)"
20111760078,DISTURBANCE - OTHER,3401,N,06/25/2011 12:32:00 AM,06/25/2011,32,06/25/2011 01:54:00 AM,06/25/2011,154,STREETS / HWY / ROAD / ALLEY,MIDDLE FISKVILLE RD / E 55TH ST,78751,4,ID,6,290,,N,07/11/2011,,,3122944,3122944,30.31712556,-97.71412803,"(30.31712556, -97.71412803)"
20112820214,ASSAULT WITH INJURY,900,N,10/09/2011 02:07:00 AM,10/09/2011,207,10/09/2011 02:07:00 AM,10/09/2011,207,BAR / NIGHT CLUB,214 E ANDERSON LN WB,78753,4,ID,8,592,,N,10/12/2011,,,3125831,3125831,30.34336838,-97.70426077,"(30.34336838, -97.70426077)"
20185026064,THEFT,600,N,01/01/2014 12:00:00 AM,01/01/2014,0,07/10/2018 04:23:00 PM,07/10/2018,1623,COMMERCIAL / OFFICE BUILDING,2200 W HOWARD LANE,,,,,,,N,09/04/2018,23H,Theft,,,,,
20141321150,AGG ASSAULT FAM/DATE VIOLENCE,402,N,05/12/2014 05:13:00 PM,05/12/2014,1713,05/12/2014 05:13:00 PM,05/12/2014,1713,RESIDENCE / HOME,8225 SAM RAYBURN DR,78753,4,ED,1,250,,O,05/19/2014,13A,Aggravated Assault,3127505,3127505,30.34778132,-97.69883196,"(30.34778132, -97.69883196)"
20155014978,DEBIT CARD ABUSE,1108,N,04/09/2015 12:00:00 AM,04/09/2015,0,04/09/2015 11:36:00 PM,04/09/2015,2336,RESIDENCE / HOME,1800 ALGUNO RD,78757,7,ID,7,276,,N,04/10/2015,,,3116239,3116239,30.33459797,-97.73491335,"(30.33459797, -97.73491335)"
20105011547,RUNAWAY CHILD,4100,N,03/08/2010 11:30:00 PM,03/08/2010,2330,03/09/2010 12:54:00 AM,03/09/2010,54,RESIDENCE / HOME,1911 E 10TH ST,78702,1,CH,2,418,,N,03/09/2010,,,3121472,3121472,30.26464929,-97.7202156,"(30.26464929, -97.7202156)"
2004371888,VIOL OF PARK CURFEW,3217,N,02/06/2004 11:24:00 PM,02/06/2004,2324,02/06/2004 11:24:00 PM,02/06/2004,2324,GOVERNMENT / PUBLIC BUILDING,1800 NASH HERNANDEZ SR RD,78702,3,CH,1,420,,C,03/04/2004,,,3118850,3118850,30.24971076,-97.72892619,"(30.24971076, -97.72892619)"
20152231714,FAMILY DISTURBANCE,3400,N,08/11/2015 09:06:00 PM,08/11/2015,2106,08/11/2015 09:06:00 PM,08/11/2015,2106,RESIDENCE / HOME,2205 VENTURA DR,78741,3,HE,2,482,,N,08/13/2015,,,3116289,3116289,30.21740337,-97.73790764,"(30.21740337, -97.73790764)"
20198001957,BURGLARY OF VEHICLE,601,N,06/02/2019 06:00:00 PM,06/02/2019,1800,06/03/2019 02:51:00 PM,06/03/2019,1451,RESIDENCE / HOME,3303 NEAL ST,78702,3,CH,2,423,8.01,N,06/13/2019,23F,Theft,3127369,3127369,30.26449523,-97.70153556,"(30.26449523, -97.70153556)"
20191530922,DISTURBANCE - OTHER,3401,N,06/02/2019 01:55:00 PM,06/02/2019,1355,06/02/2019 01:55:00 PM,06/02/2019,1355,RESIDENCE / HOME,1500 WINDSOR RD,78703,9,BA,2,357,16.05,,,,,3110749,3110749,30.28053847,-97.75376597,"(30.28053847, -97.75376597)"
20191251473,ASSAULT WITH INJURY,900,N,05/05/2019 06:44:00 PM,05/05/2019,1844,05/05/2019 06:44:00 PM,05/05/2019,1844,PARK / PLAYGROUND,6113 CARNATION TER,78741,3,HE,3,443,23.18,N,06/14/2019,,,3127702,3127702,30.23128436,-97.70138585,"(30.23128436, -97.70138585)"
20155002263,CRIMINAL MISCHIEF,1400,N,01/16/2015 10:00:00 PM,01/16/2015,2200,01/17/2015 01:20:00 PM,01/17/2015,1320,RESIDENCE / HOME,603 KEMP ST,78741,3,HE,3,443,,N,01/21/2015,,,3129489,3129489,30.23946115,-97.69550247,"(30.23946115, -97.69550247)"
20101841552,FAMILY DISTURBANCE,3400,N,07/03/2010 05:05:00 PM,07/03/2010,1705,07/03/2010 05:05:00 PM,07/03/2010,1705,RESIDENCE / HOME,3209 THOMPSON ST,78702,3,CH,2,423,,N,07/10/2010,,,3127553,3127553,30.26692422,-97.70088634,"(30.26692422, -97.70088634)"
2020522072,BURGLARY OF RESIDENCE,500,N,02/21/2020 10:46:00 PM,02/21/2020,2246,02/21/2020 10:46:00 PM,02/21/2020,2246,RESIDENCE / HOME,1725 DEERFIELD DR,78741,9,HE,1,456,,N,03/03/2020,220,Burglary,3117218,3117218,30.23648111,-97.73445232,"(30.23648111, -97.73445232)"
20191561503,FAILURE TO IDENTIFY,2707,N,06/05/2019 07:30:00 PM,06/05/2019,1930,06/05/2019 07:30:00 PM,06/05/2019,1930,STREETS / HWY / ROAD / ALLEY,110 MASTERSON PASS,78753,4,ED,1,240,18.23,C,06/10/2019,,,3130762,3130762,30.37011197,-97.68789104,"(30.37011197, -97.68789104)"
20195023298,BURGLARY OF VEHICLE,601,N,06/05/2019 03:30:00 AM,06/05/2019,330,06/07/2019 12:32:00 PM,06/07/2019,1232,PARKING LOTS / GARAGE,9501 N FM 620 RD,78726,6,AD,8,178,17.14,N,06/13/2019,23F,Theft,3082257,3082257,30.43493739,-97.84006622,"(30.43493739, -97.84006622)"
20191550218,AUTO THEFT,700,N,06/04/2019 05:00:00 AM,06/04/2019,500,06/04/2019 07:14:00 AM,06/04/2019,714,STREETS / HWY / ROAD / ALLEY,12323 ALDERBROOK DR,78758,7,AD,3,203,18.5,N,06/11/2019,240,Auto Theft,3126846,3126846,30.4127957,-97.69914635,"(30.4127957, -97.69914635)"
20085017424,BURGLARY OF RESIDENCE,500,N,04/05/2008 12:00:00 PM,04/05/2008,1200,04/06/2008 03:53:00 AM,04/06/2008,353,RESIDENCE / HOME,6503 BLUFF SPRINGS RD,78744,2,FR,8,516,,C,04/09/2008,220,Burglary,3107456,3107456,30.19031629,-97.76660024,"(30.19031629, -97.76660024)"
20205021639,DISTURBANCE - OTHER,3401,N,06/03/2020 01:20:00 PM,06/03/2020,1320,06/03/2020 04:06:00 PM,06/03/2020,1606,RESIDENCE / HOME,6712 DERBY DOWNS DR,78747,2,FR,7,600,24.26,N,06/04/2020,,,3115531,3115531,30.15092491,-97.74209151,"(30.15092491, -97.74209151)"
20191581823,SUSPICIOUS PERSON,3403,N,06/07/2019 08:29:00 PM,06/07/2019,2029,06/07/2019 09:36:00 PM,06/07/2019,2136,RESIDENCE / HOME,7630 WOOD HOLLOW DR,78731,10,BA,8,256,17.52,N,06/11/2019,,,3111455,3111455,30.36111195,-97.74937188,"(30.36111195, -97.74937188)"
2011890364,CUSTODY ARREST TRAFFIC WARR,3722,N,03/30/2011 07:20:00 AM,03/30/2011,720,03/30/2011 12:29:00 PM,03/30/2011,1229,STREETS / HWY / ROAD / ALLEY,13500 S IH 35 NB,78747,5,FR,7,554,,C,03/31/2011,,,3094312,3094312,30.10496129,-97.81044216,"(30.10496129, -97.81044216)"
20191710471,FAMILY DISTURBANCE,3400,N,06/20/2019 09:00:00 AM,06/20/2019,900,06/20/2019 09:00:00 AM,06/20/2019,900,RESIDENCE / HOME,1621 HOLLY ST,78702,3,CH,1,409,,N,06/26/2019,,,3118827,3118827,30.25414611,-97.72887942,"(30.25414611, -97.72887942)"
20141922038,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,07/11/2014 10:51:00 PM,07/11/2014,2251,07/11/2014 10:51:00 PM,07/11/2014,2251,RESIDENCE / HOME,12213 SKY HARBOR DR,78617,2,HE,7,609,,C,07/15/2014,,,3150512,3150512,30.16964005,-97.63086315,"(30.16964005, -97.63086315)"
2019290578,CUSTODY ARREST TRAFFIC WARR,3722,N,01/29/2019 10:35:00 AM,01/29/2019,1035,01/29/2019 10:42:00 AM,01/29/2019,1042,RESIDENCE / HOME,8505 SHOAL CREEK BLVD,78757,7,BA,6,233,18.17,C,06/14/2019,,,3115178,3115178,30.37011255,-97.73732183,"(30.37011255, -97.73732183)"
20125028915,CRIMINAL MISCHIEF,1400,N,06/27/2012 06:18:00 PM,06/27/2012,1818,06/27/2012 06:23:00 PM,06/27/2012,1823,COMMERCIAL / OFFICE BUILDING,10901 RESEARCH BLVD NB,78759,7,AD,1,215,,N,06/28/2012,,,3112362,3112362,30.40354591,-97.74535665,"(30.40354591, -97.74535665)"
20208000730,THEFT FROM BUILDING,617,N,02/01/2020 01:30:00 AM,02/01/2020,130,02/03/2020 06:37:00 PM,02/03/2020,1837,BAR / NIGHT CLUB,11420 ROCK ROSE AVE,78758,7,AD,2,201,,N,03/03/2020,23D,Theft,3119393,3119393,30.40084569,-97.72312054,"(30.40084569, -97.72312054)"
20042321719,FAMILY DISTURBANCE,3400,N,08/19/2004 07:06:00 PM,08/19/2004,1906,08/19/2004 07:06:00 PM,08/19/2004,1906,RESIDENCE / HOME,3464 WILLOWRUN DR,78704,3,DA,2,480,,N,10/02/2004,,,3111329,3111329,30.22516168,-97.75340804,"(30.22516168, -97.75340804)"
2012882011,FAMILY DISTURBANCE,3400,N,03/28/2012 11:48:00 PM,03/28/2012,2348,03/28/2012 11:48:00 PM,03/28/2012,2348,RESIDENCE / HOME,7000 DECKER LN,78724,1,CH,7,302,,,,,,3150865,3150865,30.29674707,-97.62618511,"(30.29674707, -97.62618511)"
20162700024,DAMAGE CITY PROP,3817,N,09/26/2016 12:01:00 AM,09/26/2016,1,09/26/2016 12:01:00 AM,09/26/2016,1,STREETS / HWY / ROAD / ALLEY,DAVIS LN / CAMERON LOOP,78745,5,FR,1,98,,N,10/10/2016,,,3085017,3085017,30.1929873,-97.83757165,"(30.1929873, -97.83757165)"
2020420733,AUTO THEFT,700,N,02/11/2020 12:00:00 AM,02/11/2020,0,02/11/2020 11:30:00 AM,02/11/2020,1130,PARKING LOTS / GARAGE,2501 PEARL ST,78705,9,BA,3,356,,N,03/03/2020,240,Auto Theft,3113050,3113050,30.28958372,-97.74623184,"(30.28958372, -97.74623184)"
2017541715,FAMILY DISTURBANCE,3400,N,02/23/2017 08:21:00 PM,02/23/2017,2021,02/23/2017 08:21:00 PM,02/23/2017,2021,RESIDENCE / HOME,915 BODARK LN,78745,2,FR,3,526,,C,02/23/2017,,,3098458,3098458,30.19534533,-97.79495532,"(30.19534533, -97.79495532)"
20111841329,FAMILY DISTURBANCE,3400,N,07/03/2011 07:51:00 PM,07/03/2011,1951,07/03/2011 07:51:00 PM,07/03/2011,1951,RESIDENCE / HOME,1106 REINLI ST,78723,4,ID,5,292,,,,,,3126639,3126639,30.31722669,-97.70241155,"(30.31722669, -97.70241155)"
20062071549,THEFT,600,N,07/26/2006 05:50:00 PM,07/26/2006,1750,07/26/2006 06:10:00 PM,07/26/2006,1810,PARKING LOTS / GARAGE,3615 WILLOW SPRINGS RD,78704,3,DA,2,480,,,07/27/2006,23H,Theft,3109978,3109978,30.22541819,-97.75767996,"(30.22541819, -97.75767996)"
20182461573,FAMILY DISTURBANCE,3400,N,09/03/2018 10:50:00 PM,09/03/2018,2250,09/03/2018 10:50:00 PM,09/03/2018,2250,RESIDENCE / HOME,2101 E BEN WHITE SVRD EB,,,,,,,,,,,,,,,
20162480666,BURGLARY NON RESIDENCE,502,N,09/03/2016 01:30:00 PM,09/03/2016,1330,09/04/2016 11:27:00 AM,09/04/2016,1127,RESIDENCE / HOME,909 ACORN OAKS DR,78745,2,FR,3,526,24.24,C,09/14/2016,220,Burglary,3098490,3098490,30.19441146,-97.79487854,"(30.19441146, -97.79487854)"
