APCASEINSPKEY,INSPTYPE,CASENO,SCHEDDTTM,COMPDTTM,RESULTDTTM,RESULT,INSPBY,COMMENTS,ADDRESS NUMBER,STREET NAME,ADDRESS,CITY,STATE,ZIP,SBL,LATITUDE,LONGITUDE,LOCATION,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
10219742,INITIAL,GEN20-9483677,,08/01/2020 12:00:00 AM +0000,08/01/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,540,DARTMOUTH,540 DARTMOUTH,BUFFALO,NY,14215,0798200002037000,42.94348784370384,-78.80512394818707,POINT (-78.805123948187 42.943487843704),UNIVERSITY,District E,43,7,7001,Kensington-Bailey
10219747,INITIAL,GEN20-9483680,,07/30/2020 12:00:00 AM +0000,07/30/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,212,ROUNDS,212 ROUNDS,BUFFALO,NY,14215,0796600003044000,42.94740922946477,-78.80594416230483,POINT (-78.805944162305 42.947409229465),UNIVERSITY,District E,43,1,1002,Kensington-Bailey
10219749,INITIAL,GEN20-9483681,,08/01/2020 12:00:00 AM +0000,08/01/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,532,DARTMOUTH,532 DARTMOUTH,BUFFALO,NY,14215,0798200002040000,42.943487848651046,-78.80535124124779,POINT (-78.805351241248 42.943487848651),UNIVERSITY,District E,43,7,7001,Kensington-Bailey
10203760,PROGRESS,GEN19-9471107,01/15/2019 12:00:00 AM +0000,01/15/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,FAILED,PAUL BANYI,nobody showed. called owner was&nbsp;expecting&nbsp;a phone call to meet him there once I got there. Told him it doesn't work like that he supposed to show at building at designated time,341,COLVIN,341 COLVIN,BUFFALO,NY,14216,0785700007013000,42.950163423112514,-78.85891353798334,POINT (-78.858913537983 42.950163423113),DELAWARE,District D,49,2,2003,North Park
10203770,INITIAL,GEN20-9475559,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,vally block club complaint,26,ST STEPHENS,26 ST STEPHENS,BUFFALO,NY,14210,1225000004019000,42.865127327210324,-78.84969457397324,POINT (-78.849694573973 42.86512732721),FILLMORE,District A,5,1,1025,First Ward
10203775,INITIAL,GEN20-9475560,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,block club complaint about tires,218,SMITH,218 SMITH,BUFFALO,NY,14210,1225100001011000,42.867836785370336,-78.8462644647204,POINT (-78.84626446472 42.86783678537),FILLMORE,District A,163,3,3020,First Ward
10039007,PROGRESS,165424,05/29/2015 12:00:00 AM +0000,,,WAIVED,NONE,,93,BRIDGEMAN,93 BRIDGEMAN,BUFFALO,NY,14207,100390070778400002028200,42.942626073065455,-78.88316168569595,POINT (-78.88316168569595 42.942626073065455),NORTH,District D,55,1,1000,Grant-Amherst
10203793,INITIAL,GEN20-9475566,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,311,870,SOUTH PARK,870 SOUTH PARK,BUFFALO,NY,14210,1225000001012000,42.86704998603454,-78.84925900928748,POINT (-78.849259009287 42.867049986035),FILLMORE,District A,5,1,1000,First Ward
10203797,INITIAL,GEN20-9475570,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,01/17/2020 12:00:00 AM +0000,WAIVED,Robert Roman,block club complaint I differed to paul clift after inspection,213,SMITH,213 SMITH,BUFFALO,NY,14210,1225100002012000,42.86760495175871,-78.84618658803497,POINT (-78.846186588035 42.867604951759),FILLMORE,District A,163,3,3019,First Ward
10219727,PROGRESS,GEN19-9461156,07/08/2020 12:00:00 AM +0000,07/08/2020 12:00:00 AM +0000,07/08/2020 12:00:00 AM +0000,PROGRESS,John C Stephens,Progress,376,BRYANT,376 BRYANT,BUFFALO,NY,14222,1005300001020000,42.9088930685308,-78.88102443350543,POINT (-78.881024433505 42.908893068531),NIAGARA,District B,67.01,1,1001,Elmwood Bryant
10219762,INITIAL,GEN20-9483685,,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,71,SHIRLEY,71 SHIRLEY,BUFFALO,NY,14215,0797900002002000,42.94471795341054,-78.8212449427944,POINT (-78.821244942794 42.944717953411),UNIVERSITY,District E,47,2,2005,University Heights
10219766,INITIAL,GEN20-9483686,07/28/2020 12:00:00 AM +0000,07/28/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,132,ALDRICH,132 ALDRICH,BUFFALO,NY,14220,1338000002057000,42.83295545524633,-78.82003186420005,POINT (-78.8200318642 42.832955455246),SOUTH,District A,6,4,4009,South Park
10219779,INITIAL,GEN20-9483696,07/28/2020 12:00:00 AM +0000,07/28/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,2259,SOUTH PARK,2259 SOUTH PARK,BUFFALO,NY,14220,1337100008010000,42.8370655753617,-78.82388822411889,POINT (-78.823888224119 42.837065575362),SOUTH,District A,1.10,1,1005,Hopkins-Tifft
10219787,INITIAL,GEN20-9483700,,07/29/2020 12:00:00 AM +0000,07/29/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,311 tickets and cut and clean vacant,23,WICK,23 WICK,BUFFALO,NY,14212,1122400002010000,42.89697400677165,-78.81898081505712,POINT (-78.818980815057 42.896974006772),FILLMORE,District C,28,2,2001,Genesee-Moselle
10219795,INITIAL,GEN20-9483705,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,John Huffnagle,Illegal 5th Unit,346,PARKDALE,346 PARKDALE,BUFFALO,NY,14213,0887500003015000,42.924841583498996,-78.88737297153557,POINT (-78.887372971536 42.924841583499),NIAGARA,District D,171,3,3000,Elmwood Bidwell
10219802,INITIAL,GEN20-9483709,07/17/2020 12:00:00 AM +0000,08/17/2020 12:00:00 AM +0000,08/17/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,Patrol LOV,165,CLAREMONT,165 CLAREMONT,BUFFALO,NY,14222,0896100003033000,42.92637827730788,-78.87948939059918,POINT (-78.879489390599 42.926378277308),DELAWARE,District D,63.01,1,1001,Elmwood Bidwell
10219806,INITIAL,GEN20-9483711,07/17/2020 12:00:00 AM +0000,07/17/2020 12:00:00 AM +0000,07/17/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,Patrol LOV,182,CLAREMONT,182 CLAREMONT,BUFFALO,NY,14222,0896100002010000,42.926554461958574,-78.87964323386429,POINT (-78.879643233864 42.926554461959),DELAWARE,District D,63.01,1,1002,Elmwood Bidwell
10219813,PROGRESS,GEN19-9471105,08/03/2020 12:00:00 AM +0000,02/03/2020 12:00:00 AM +0000,02/03/2020 12:00:00 AM +0000,PASSED,PAUL CLIFT,,75,SWEET,75 SWEET,BUFFALO,NY,14212,1123700005050000,42.89175640603607,-78.83351033704152,POINT (-78.833510337042 42.891756406036),FILLMORE,District C,16,3,3005,Broadway Fillmore
10203614,INITIAL,GEN20-9475517,01/29/2020 12:00:00 AM +0000,01/29/2020 12:00:00 AM +0000,01/29/2020 12:00:00 AM +0000,VIOLATION,DANIEL PURCELL,,54,CORNWALL,54 CORNWALL,BUFFALO,NY,14215,1013100004006000,42.91611755456391,-78.82159115421551,POINT (-78.821591154216 42.916117554564),MASTEN,District E,36,4,4004,Genesee-Moselle
10203624,INITIAL,GEN20-9475518,,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,Michael J Kelly,Collapsed interior wall.,1185,JEFFERSON,1185 JEFFERSON,BUFFALO,NY,14208,1005800007030100,42.907283214433704,-78.85390010671313,POINT (-78.853900106713 42.907283214434),ELLICOTT,District C,33.02,4,4002,Masten Park
10203627,INITIAL,GEN20-9475519,01/15/2020 12:00:00 AM +0000,01/15/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,"LOV 2, 3 6, 5, 10",423,HERKIMER,423 HERKIMER,BUFFALO,NY,14213,0887500008039000,42.92430538087201,-78.89222038766107,POINT (-78.892220387661 42.924305380872),NIAGARA,District D,171,3,3001,Upper West Side
10203629,INITIAL,GEN20-9475521,01/15/2020 12:00:00 AM +0000,01/15/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,LOV 17,430,GRANT,430 GRANT,BUFFALO,NY,14213,0887500001013000,42.9256558344552,-78.88973343467025,POINT (-78.88973343467 42.925655834455),NIAGARA,District D,171,3,3002,Upper West Side
10203631,INITIAL,GEN20-9475522,01/15/2020 12:00:00 AM +0000,01/15/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,NCA,ANGELA   WHITE,No cause,398,GRANT,398 GRANT,BUFFALO,NY,14213,0887500008015000,42.924817497336456,-78.88984164403499,POINT (-78.889841644035 42.924817497336),NIAGARA,District D,171,3,3001,Upper West Side
10203670,PROGRESS,GEN19-9461931,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,PROGRESS,DANIEL PURCELL,lov,92,PECK,92 PECK,BUFFALO,NY,14212,1123100003008000,42.8940203400113,-78.82273120068032,POINT (-78.82273120068 42.894020340011),FILLMORE,District C,24,2,2004,Lovejoy
10203677,INITIAL,GEN20-9475534,,01/31/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,VIOLATION,RICHARD BALESTERI,,132,DREXEL,132 DREXEL,BUFFALO,NY,14214,0905300002032000,42.93053956939362,-78.83462723056392,POINT (-78.834627230564 42.930539569394),MASTEN,District E,40.01,2,2006,Fillmore-Leroy
10203680,INITIAL,GEN20-9475535,,01/31/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,VIOLATION,RICHARD BALESTERI,,277,RODNEY,277 RODNEY,BUFFALO,NY,14214,0903700003027000,42.935982772067334,-78.83239499700414,POINT (-78.832394997004 42.935982772067),MASTEN,District E,40.01,3,3005,Fillmore-Leroy
10203682,INITIAL,GEN20-9475536,,01/31/2020 12:00:00 AM +0000,01/29/2020 12:00:00 AM +0000,VIOLATION,RICHARD BALESTERI,,18,GESL,18 GESL,BUFFALO,NY,14214,0896000001005000,42.92985631702262,-78.8411679601118,POINT (-78.841167960112 42.929856317023),MASTEN,District E,40.01,4,4008,Fillmore-Leroy
10203690,INITIAL,GEN20-9475538,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,Sean Myers,"Called out to property, car hit bldg.",34,OGDEN NORTH,34 OGDEN NORTH,BUFFALO,NY,14206,1125800005022000,42.885727188974414,-78.80258424003202,POINT (-78.802584240032 42.885727188974),LOVEJOY,District C,23,1,1004,Lovejoy
10203734,INITIAL,GEN20-9475550,,01/31/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,VIOLATION,Jeorge Dawkins,,19,GLENDALE,19 GLENDALE,BUFFALO,NY,14208,0896600004004000,42.9266989431652,-78.85179567498237,POINT (-78.851795674982 42.926698943165),MASTEN,District E,52.02,1,1002,Hamlin Park
10203740,INITIAL,GEN20-9475551,01/31/2020 12:00:00 AM +0000,01/24/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,spoke w/ bonnie - exterminator coming monday,161,HICKORY,161 HICKORY,BUFFALO,NY,14204,1111500001003000,42.883251503503296,-78.85878509938443,POINT (-78.858785099384 42.883251503503),ELLICOTT,District B,14.02,2,2002,Pratt-Willert
10203751,INITIAL,GEN20-9475553,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,DANIEL PURCELL,lov,157,WENDE,157 WENDE,BUFFALO,NY,14211,1013300008033000,42.916080627421586,-78.81463098359106,POINT (-78.814630983591 42.916080627422),FILLMORE,District E,36,1,1006,Genesee-Moselle
10203754,INITIAL,GEN20-9475554,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,VIOLATION,DANIEL PURCELL,lov,154,HAGEN,154 HAGEN,BUFFALO,NY,14215,1012600001013000,42.91929619981038,-78.80786683638573,POINT (-78.807866836386 42.91929619981),LOVEJOY,District E,37,1,1002,Schiller Park
10219607,PROGRESS,GEN19-9474973,09/10/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,PROGRESS,RICHARD BALESTERI,,1644,FILLMORE,1644 FILLMORE,BUFFALO,NY,14211,1002800003059000,42.918608304026534,-78.83934840003396,POINT (-78.839348400034 42.918608304027),MASTEN,District E,34,3,3000,Delavan Grider
10219625,PROGRESS,GEN19-9453863,07/20/2020 12:00:00 AM +0000,07/20/2020 12:00:00 AM +0000,07/20/2020 12:00:00 AM +0000,FAILED,John C Stephens,Fail,209,ELMWOOD,209 ELMWOOD,BUFFALO,NY,14222,1007000001030000,42.902718256674284,-78.87706145589699,POINT (-78.877061455897 42.902718256674),ELLICOTT,District B,67.02,2,2002,Elmwood Bryant
10219631,INITIAL,GEN20-9483650,,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,RICHARD BALESTERI,,387,CRESCENT,387 CRESCENT,BUFFALO,NY,14214,0893500004040000,42.93785939314325,-78.84537423873041,POINT (-78.84537423873 42.937859393143),DELAWARE,District D,52.01,2,2002,Parkside
10219650,PROGRESS,245725,09/01/2020 12:00:00 AM +0000,12/18/2019 12:00:00 AM +0000,12/18/2019 12:00:00 AM +0000,PASSED,PAUL CLIFT,,878,BAILEY,878 BAILEY,BUFFALO,NY,14206,1121800001004000,42.87749194773896,-78.81618547602216,POINT (-78.816185476022 42.877491947739),FILLMORE,District A,163,2,2005,Seneca Babcock
10219651,INITIAL,GEN20-9483654,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,SWO,51,RED JACKET PKWY,51 RED JACKET PKWY,BUFFALO,NY,14220,1334900003005000,42.84484877781002,-78.81252053323482,POINT (-78.812520533235 42.84484877781),SOUTH,District A,8,3,3011,South Park
10219654,INITIAL,GEN20-9483655,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,TICKET / BINS SUMMONS # 3998595,22,MACAMLEY,22 MACAMLEY,BUFFALO,NY,14220,1332200006039000,42.85272248696105,-78.82856001295183,POINT (-78.828560012952 42.852722486961),LOVEJOY,District A,2,4,4007,Hopkins-Tifft
10219661,INITIAL,GEN20-9483657,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV / TICKET ISSUED SUMMONS # 3998610 / 3998606,31,SIRRET,31 SIRRET,BUFFALO,NY,14220,1332200001007000,42.854113447038486,-78.83095688750959,POINT (-78.83095688751 42.854113447038),LOVEJOY,District A,2,4,4005,Hopkins-Tifft
10219665,INITIAL,GEN20-9483658,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,25,BOONE,25 BOONE,BUFFALO,NY,14220,1236900004015120,42.85661391807134,-78.83341567747779,POINT (-78.833415677478 42.856613918071),SOUTH,District A,1.10,3,3031,Hopkins-Tifft
10219675,INITIAL,GEN20-9483661,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,91,MARIEMONT,91 MARIEMONT,BUFFALO,NY,14220,1335600004002000,42.84117911483993,-78.82101501403886,POINT (-78.821015014039 42.84117911484),SOUTH,District A,6,1,1004,South Park
10219684,INITIAL,GEN20-9483663,07/16/2020 12:00:00 AM +0000,07/16/2020 12:00:00 AM +0000,07/16/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,Patrol LOV,414,HOYT,414 HOYT,BUFFALO,NY,14213,0886800002014000,42.92655341366387,-78.8860279727419,POINT (-78.886027972742 42.926553413664),NIAGARA,District D,63.01,5,5004,Elmwood Bidwell
10219692,INITIAL,GEN20-9483666,07/28/2020 12:00:00 AM +0000,07/27/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,SPOKE WITH GC WHO WILL BE DOING WORK / FROM CAR HITTING BUILDING,1583,NIAGARA,1583 NIAGARA,BUFFALO,NY,14213,0886600001001000,42.927666389611396,-78.89756936872975,POINT (-78.89756936873 42.927666389611),NIAGARA,District D,171,1,1014,Upper West Side
10219698,PROGRESS,GEN19-9461439,09/03/2020 12:00:00 AM +0000,01/03/2020 12:00:00 AM +0000,01/03/2020 12:00:00 AM +0000,PASSED,PAUL CLIFT,complaint - no cause for action,144,MILBURN,144 MILBURN,BUFFALO,NY,14212,1123000006009000,42.894248501264386,-78.82602438918977,POINT (-78.82602438919 42.894248501264),FILLMORE,District C,16,2,2006,Broadway Fillmore
10219709,INITIAL,GEN20-9483670,07/27/2020 12:00:00 AM +0000,07/27/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,CALLED BANKS MAINTENANCE CO 570-599-7994,20,FOLGER,20 FOLGER,BUFFALO,NY,14220,1333800004002000,42.84753258077024,-78.82801944848163,POINT (-78.828019448482 42.84753258077),SOUTH,District A,2,3,3003,Hopkins-Tifft
10219711,INITIAL,GEN20-9483671,,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,VIOLATION,Aaron Figueroa,,64,REIMAN,64 REIMAN,BUFFALO,NY,14206,1122600005028000,42.89510210577169,-78.80688577638124,POINT (-78.806885776381 42.895102105772),LOVEJOY,District C,24,4,4001,Lovejoy
10203925,PROGRESS,GEN20-9475595,01/24/2020 12:00:00 AM +0000,01/24/2020 12:00:00 AM +0000,01/24/2020 12:00:00 AM +0000,FAILED,Jennifer K Lewis,LOV gutters,97,ALBANY,97 ALBANY,BUFFALO,NY,14213,0994200013011000,42.91291044327274,-78.89820050898736,POINT (-78.898200508987 42.912910443273),NIAGARA,District B,69.01,3,3006,West Side
10203934,PROGRESS,GEN18-9442434,01/14/2020 12:00:00 AM +0000,01/14/2020 12:00:00 AM +0000,01/14/2020 12:00:00 AM +0000,PROGRESS,Jennifer K Lewis,open lov posted swo,177,FERRY WEST,177 FERRY WEST,BUFFALO,NY,14213,0993400007007000,42.91509689512208,-78.89518204961475,POINT (-78.895182049615 42.915096895122),NIAGARA,District B,61,3,3009,Upper West Side
10203838,PROGRESS,GEN19-9459110,12/24/2019 12:00:00 AM +0000,12/24/2019 12:00:00 AM +0000,12/24/2019 12:00:00 AM +0000,NOPROGRESS,JACK   KULHANEK,"not on site , no progress since last inspection on roof",324,WATSON,324 WATSON,BUFFALO,NY,14212,1115000004022000,42.88879308456617,-78.85001054721351,POINT (-78.850010547214 42.888793084566),ELLICOTT,District C,15,2,2006,Broadway Fillmore
10203860,INITIAL,GEN20-9475583,01/21/2020 12:00:00 AM +0000,01/21/2020 12:00:00 AM +0000,01/21/2020 12:00:00 AM +0000,WAIVED,Robert Roman,311 complaint for garbage so I put in a cut and clean for 100-120 all city properties #14945,120,SHERMAN,120 SHERMAN,BUFFALO,NY,14206,1115900001017000,42.88675405871352,-78.84701583347216,POINT (-78.847015833472 42.886754058714),ELLICOTT,District C,15,2,2028,Broadway Fillmore
10203866,INITIAL,GEN20-9475587,,01/31/2020 12:00:00 AM +0000,01/31/2020 12:00:00 AM +0000,VIOLATION,Phillip Mazzone,,54,WRIGHT,54 WRIGHT,BUFFALO,NY,14215,0907500004013000,42.92401277800096,-78.79992491207679,POINT (-78.799924912077 42.924012778001),UNIVERSITY,District E,41,4,4000,Kenfield
10203881,INITIAL,GEN20-9475593,01/22/2020 12:00:00 AM +0000,02/03/2020 12:00:00 AM +0000,02/03/2020 12:00:00 AM +0000,VIOLATION,Luis Soto,,57,ALBERT,57 ALBERT,BUFFALO,NY,14207,0775700004016000,42.95114740751715,-78.89998607684271,POINT (-78.899986076843 42.951147407517),NORTH,District D,57,3,3007,Riverside
10203897,PROGRESS,GEN20-9474997,,02/03/2020 12:00:00 AM +0000,04/20/2020 12:00:00 AM +0000,FAILED,RICHARD BALESTERI,,192,CARL,192 CARL,BUFFALO,NY,14215,0907800001029000,42.91981112715141,-78.82789983274866,POINT (-78.827899832749 42.919811127151),MASTEN,District E,34,2,2001,Delavan Grider
10219847,INITIAL,GEN20-9483723,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,311 lov sent,252,SHUMWAY,252 SHUMWAY,BUFFALO,NY,14212,1114300009016000,42.889935038392515,-78.84506095258996,POINT (-78.84506095259 42.889935038393),FILLMORE,District C,15,2,2001,Broadway Fillmore
10219848,INITIAL,GEN20-9483724,,08/03/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,Michael J Kelly,,523,RILEY,523 RILEY,BUFFALO,NY,14208,1005100003011000,42.90924815991109,-78.84689519953605,POINT (-78.846895199536 42.909248159911),ELLICOTT,District C,33.02,2,2008,Masten Park
10219856,INITIAL,GEN20-9483725,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,311 lov sent,406,FULTON,406 FULTON,BUFFALO,NY,14210,1223300002012000,42.871376008270346,-78.85626796644848,POINT (-78.856267966448 42.87137600827),FILLMORE,District A,164,2,2016,Ellicott
10219857,INITIAL,GEN20-9483726,,08/03/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,JOSE   SANCHEZ,,17,MARION,17 MARION,BUFFALO,NY,14207,0882800005002000,42.94143990107883,-78.88478100995671,POINT (-78.884781009957 42.941439901079),NORTH,District D,55,1,1005,Grant-Amherst
10219861,INITIAL,GEN20-9483729,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,311 lov sent,71,KENTUCKY,71 KENTUCKY,BUFFALO,NY,14204,1224700003018000,42.86554955588491,-78.86544253164766,POINT (-78.865442531648 42.865549555885),FILLMORE,District A,5,2,2012,First Ward
10219869,INITIAL,GEN20-9483731,,08/03/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,Michael J Kelly,,358,FRENCH,358 FRENCH,BUFFALO,NY,14211,1014600002046000,42.91037557036128,-78.82566528318483,POINT (-78.825665283185 42.910375570361),FILLMORE,District C,35,3,3007,MLK Park
10219870,INITIAL,GEN20-9483732,,08/03/2020 12:00:00 AM +0000,08/03/2020 12:00:00 AM +0000,VIOLATION,JOSE   SANCHEZ,,27,MARION,27 MARION,BUFFALO,NY,14207,0882800005003000,42.94144317967568,-78.8844006964244,POINT (-78.884400696424 42.941443179676),NORTH,District D,55,1,1005,Grant-Amherst
10219872,INITIAL,GEN20-9483733,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,NCA,Robert Roman,311 complaint on grass this is ny state property N.C.A.,421,OHIO,421 OHIO,BUFFALO,NY,14202,1221000002008200,,,,,,,,,
10219875,INITIAL,GEN20-9483734,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,07/23/2020 12:00:00 AM +0000,NCA,Robert Roman,311 complaint on grass this is ny state property N.C.A.,420,OHIO,420 OHIO,BUFFALO,NY,14202,1221000002008100,,,,,,,,,
10030553,PROGRESS,240783,04/07/2015 12:00:00 AM +0000,,06/29/2018 12:00:00 AM +0000,WAIVED,DAVID ZAFUTO,,407,WILLIAM,407 WILLIAM,BUFFALO,NY,14206,100305531111500001002100,,,,,,,,,
10219834,INITIAL,GEN20-9483722,07/22/2020 12:00:00 AM +0000,07/22/2020 12:00:00 AM +0000,07/22/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,311 lov sent,18,PADEREWSKI,18 PADEREWSKI,BUFFALO,NY,14212,1114200006019000,42.889680188544475,-78.8482394194829,POINT (-78.848239419483 42.889680188544),ELLICOTT,District C,15,2,2004,Broadway Fillmore
10219710,PROGRESS,GEN20-9483670,08/04/2020 12:00:00 AM +0000,08/04/2020 12:00:00 AM +0000,08/04/2020 12:00:00 AM +0000,PROGRESS,Thomas Carter,SPOKE WITH TIM BERLEW (PM) FOR BANK - 570-236-7630 WILL PUT IN BID REQUEST &nbsp;FOR SKIRTING AND PAINTING,20,FOLGER,20 FOLGER,BUFFALO,NY,14220,1333800004002000,42.84753258077024,-78.82801944848163,POINT (-78.828019448482 42.84753258077),SOUTH,District A,2,3,3003,Hopkins-Tifft
10203691,PROGRESS,GEN20-9475538,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,01/30/2020 12:00:00 AM +0000,NOPROGRESS,Sean Myers,Met owner at property to access the basement. Sent LOV,34,OGDEN NORTH,34 OGDEN NORTH,BUFFALO,NY,14206,1125800005022000,42.885727188974414,-78.80258424003202,POINT (-78.802584240032 42.885727188974),LOVEJOY,District C,23,1,1004,Lovejoy
10203693,INITIAL,GEN20-9475539,01/16/2020 12:00:00 AM +0000,01/16/2020 12:00:00 AM +0000,01/16/2020 12:00:00 AM +0000,VIOLATION,Sean Myers,Sent LOV patrol,125,GREENE,125 GREENE,BUFFALO,NY,14206,1125000001039000,42.888337742974706,-78.8095451666995,POINT (-78.809545166699 42.888337742975),LOVEJOY,District C,23,4,4001,Lovejoy
