RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,Link,Latitude,Longitude,Location1
003868-20CP,Complaint,Request,Land Use,"This Landlord owns a block of 4 properties, including this address. He has had an unusable rotting boat + trailer leaning against 3505 S King Street for over ten years and is now dumping boat trailers at 3501 S King Street.",2020-05-13,2020-09-18,Completed,Completed,3501 S KING ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003868-20CP,47.59771494,-122.28734689,"3501 S KING ST
SEATTLE, WA 98144
(47.59771494, -122.28734689)"
008080-20CP,Complaint,Request,Construction,"Per Online; Workers are completing a full remodel with almost entirely new framing, leaving almost nothing original on this house. It does not appear this work is in the scope of the existing permits, which seem to be related to the roof (which is now entirely gone), seismic retrofitting, and windows.",2020-09-13,2020-09-17,Completed,Completed,316 27TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008080-20CP,47.60477980,-122.29758469,"316 27TH AVE
SEATTLE, WA 98122
(47.6047798, -122.29758469)"
007356-20CP,Complaint,Request,,"PER CSB: Good afternoon, I just spoke with your service center and was directed to email what happened and attach pictures of the location to determine if this is city sidewalk and how to correct the issue if it is. On 7/22/2020 at approximately 5:45 hours I walked out of my building through a door that exits onto Clay, south side of the street. This door is located mid-block between the alley and the southeast corner of Clay and Elliott. When you exit the door and walk straig",2020-08-21,2020-09-25,Completed,Completed,2716 ELLIOTT AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007356-20CP,47.61502416,-122.3526435,"2716 ELLIOTT AVE
SEATTLE, WA 98121
(47.61502416, -122.3526435)"
1051000-VI,Notice of Violation,Case,,"Construction without permits.Taking down trees, jacked-up house to repair foundation, removed and replaced all ofthe windows and has exposed neighbors to asbestos.",2020-09-28,,,NOV Issued,9812 ARROWSMITH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051000-VI,47.51401223,-122.25289872,"9812 ARROWSMITH AVE S
SEATTLE, WA 98118
(47.51401223, -122.25289872)"
008514-20CP,Complaint,Request,LandLord/Tenant,leak/mold issue landlord is working on fixing problem wants to know about tenant rights,2020-09-28,,,Under Investigation,1512 BOYLSTON AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008514-20CP,47.61445840,-122.32324784,"1512 BOYLSTON AVE
SEATTLE, WA 98122
(47.6144584, -122.32324784)"
006888-20CP,Complaint,Request,Weeds,Tree branches are low and DeafBlind people walks into it. Can you clean up the branches?,2020-08-06,2020-09-22,Completed,Completed,4839 S KENYON ST,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006888-20CP,47.53135455,-122.27102961,"4839 S KENYON ST
SEATTLE, WA 98118
(47.53135455, -122.27102961)"
006636-20CP,Complaint,Request,Land Use,PER CSB: Private propertyHSD - Unauthorized camping - Large pile of bedding and trashcross street: 1st west and Roy,2020-08-03,2020-09-28,Completed,Completed,701 1ST AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006636-20CP,47.62591301,-122.35844895,"701 1ST AVE W
SEATTLE, WA 98119
(47.62591301, -122.35844895)"
1049950-CT,Citation,Case,Weeds,Vegetation overgrowth branches encroaching sidewalk .,2020-02-28,2020-09-17,Compliance Achieved,Completed,3118 21ST AVE S,SEATTLE,WA,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049950-CT,47.57531476,-122.30505658,"3118 21ST AVE S
SEATTLE, WA
(47.57531476, -122.30505658)"
007328-20CP,Complaint,Request,Land Use,"Neighbor is erecting a structure (shed or supplement housing) in front of their home, and does not likely meet code for our neighborhood due to the set-back.  No permit is posted.",2020-08-21,,,Completed,5521 34TH AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007328-20CP,47.66920701,-122.29175794,"5521 34TH AVE NE
SEATTLE, WA 98105
(47.66920701, -122.29175794)"
008501-20CP,Complaint,Request,Vacant Building,The building is abandoned and branches are covering the front yard. Someone is storing building materials in the yard as well. The house next door (710) also has both upper stories unlivable and lots of junk stored on the property.,2020-09-27,,,Under Investigation,714 24TH AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008501-20CP,47.59628855,-122.30093038,"714 24TH AVE S
SEATTLE, WA 98144
(47.59628855, -122.30093038)"
007368-20CP,Complaint,Request,,"No bathroom vents, also exposed wiring in basement",2020-08-21,,,Closed,915 E PINE ST,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007368-20CP,47.61505840,-122.32001852,"915 E PINE ST
SEATTLE, WA 98122
(47.6150584, -122.32001852)"
1049616-CT,Citation,Case,Weeds,Vegetation over walkway,2020-02-03,2020-09-04,Compliance Achieved,Completed,4102 38TH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049616-CT,47.56604619,-122.28474305,"4102 38TH AVE S
SEATTLE, WA 98118
(47.56604619, -122.28474305)"
007477-20CP,Complaint,Request,Weeds,"Per Online; The sidewalk adjacent to the property along 46th street is unsafe to use.  Vegetation is overgrown with weeds which are encroaching on the adjacent property.  Trees need to be pruned to provide better visibility.  The sidewalk is significantly bowed, creating a tripping hazard. Trash and waste liter is robust within this area. This is the only section of the sidewalk along this road that is not maintained.",2020-08-25,,,Completed,4600 22ND AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007477-20CP,47.66196595,-122.3041538,"4600 22ND AVE NE
SEATTLE, WA 98105
(47.66196595, -122.3041538)"
007607-20CP,Complaint,Request,Land Use,Per CSB; SDCI - Enforce junk storage violation - per SPU: SDCI - Construction contractor storing building materials complaint.,2020-08-27,,,Completed,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007607-20CP,,,
008141-20CP,Complaint,Request,Weeds,Blackberries are overgrown over sidewalks. Fire hazard. Weeds block view of oncoming traffic,2020-08-11,,,Completed,8654 34TH AVE SW,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008141-20CP,47.52478718,-122.3749605,"8654 34TH AVE SW
SEATTLE, WA 98126
(47.52478718, -122.3749605)"
008504-20CP,Complaint,Request,Construction,Structure Inspector was called to the site by SFD; sink hole at Big Foot Car Wash,2020-09-28,2020-09-25,Completed,Completed,11310 lake city WAY NE,SEATTLE,WA,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008504-20CP,47.71094811,-122.29988088,"11310 lake city WAY NE
SEATTLE, WA
(47.71094811, -122.29988088)"
006117-20CP,Complaint,Request,Vacant Building,"Unmaintained, dumping andunauthorized access, unsecurefence",2020-07-14,2020-09-23,Completed,Completed,9206 SPEAR PL S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006117-20CP,47.52087175,-122.27477727,"9206 SPEAR PL S
SEATTLE, WA 98118
(47.52087175, -122.27477727)"
1049787-TR,Tenant Relocation,Request,,Application for a Tenant Relocation License.  Total units: 5; total units occupied: 5.  Demolition.,2020-02-13,,,Completed,110 HARVARD AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049787-TR,47.61910801,-122.3219332,"110 HARVARD AVE E
SEATTLE, WA 98102
(47.61910801, -122.3219332)"
008403-20CP,Complaint,Request,Construction,"Construction without permits.Taking down trees, jacked-up house to repair foundation, removed and replaced all ofthe windows and has exposed neighbors to asbestos.",2020-09-23,2020-09-24,Completed,Completed,9812 ARROWSMITH AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008403-20CP,47.51401223,-122.25289872,"9812 ARROWSMITH AVE S
SEATTLE, WA 98118
(47.51401223, -122.25289872)"
007508-20CP,Complaint,Request,Weeds,Overgrown blackberries are across the sidewalk and tall grass is blocking the view of oncoming traffic coming up SW Trenton st. It is unsafe walking or driving.,2020-08-25,,,Completed,8654 34TH AVE SW,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007508-20CP,47.52478718,-122.3749605,"8654 34TH AVE SW
SEATTLE, WA 98126
(47.52478718, -122.3749605)"
1050750-VI,Notice of Violation,Case,,"There are repair issues in the unit.  The shower door fell off, and has never been restored.  The dishwasher has not been repaired.  Other repair issues. Mr. Wolk was made aware that withholding rent is risky, but he could request Housing-Zoning Inspection.",2020-08-17,2020-09-25,Compliance Achieved,Completed,10701 MERIDIAN AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050750-VI,47.70705797,-122.33445557,"10701 MERIDIAN AVE N
SEATTLE, WA 98133
(47.70705797, -122.33445557)"
007664-20CP,Complaint,Request,Vacant Building,"Condemned house, open to squatters",2020-08-28,,,Completed,3053 FAUNTLEROY AVE SW,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007664-20CP,47.57584379,-122.3743025,"3053 FAUNTLEROY AVE SW
SEATTLE, WA 98126
(47.57584379, -122.3743025)"
008382-20CP,Complaint,Request,LandLord/Tenant,Request to remove TRAOhold,2020-09-22,,,Completed,800 E DENNY WAY,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008382-20CP,47.61890767,-122.32188446,"800 E DENNY WAY
SEATTLE, WA 98122
(47.61890767, -122.32188446)"
008495-20CP,Complaint,Request,Noise,"This construction site has been running a Diesel engine concrete cutter every day all day for nearly 2 months. With my windows closed, it's loud. They start making noise before 8a on many days. It would be helpful to know how much longer they intend to do this.",2020-09-26,,,Completed,419 OCCIDENTAL AVE S,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008495-20CP,47.59855945,-122.3332877,"419 OCCIDENTAL AVE S
SEATTLE, WA 98104
(47.59855945, -122.3332877)"
008500-20CP,Complaint,Request,,Construction and Street destruction noise on 7th Ave and Bell Street after hours (8:30 Sunday night),2020-09-27,,,Completed,588 BELL ST,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008500-20CP,47.61672999,-122.34338244,"588 BELL ST
SEATTLE, WA 98121
(47.61672999, -122.34338244)"
006877-20CP,Complaint,Request,Land Use,PER CSB: Filthy trash and graffitiPHOTO LINK:http://servicerequest.seattle.gov/media/seattle/report/photos/5f272b34e896d7c48c3266e1/photo_20200802_140451.jpg,2020-08-05,2020-09-29,Completed,Closed,6 W ROY ST,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006877-20CP,47.62610955,-122.35749099,"6 W ROY ST
SEATTLE, WA 98119
(47.62610955, -122.35749099)"
002857-20CP,Complaint,Request,Tree,"Cut down a tree of 'significance' greater than 6"" in diameter. We took pictures of the  tree and the truck that did the work. The tree's very large stump is visible in the pictures",2020-04-07,2020-09-29,Completed,Completed,909 W CROCKETT ST,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002857-20CP,47.63761569,-122.36951022,"909 W CROCKETT ST
SEATTLE, WA 98119
(47.63761569, -122.36951022)"
008567-20CP,Complaint,Request,Noise,const noise beyond 8pm,2020-09-29,,,Completed,2214 1ST AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008567-20CP,47.61314513,-122.3455028,"2214 1ST AVE
SEATTLE, WA 98121
(47.61314513, -122.3455028)"
007597-20CP,Complaint,Request,,Rear exit door gated and padlocked by building management.  No longer a viable fire exit,2020-08-28,,,Completed,525 1ST AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007597-20CP,47.62407971,-122.35837629,"525 1ST AVE W
SEATTLE, WA 98119
(47.62407971, -122.35837629)"
008494-20CP,Complaint,Request,Weeds,"Per Online; Overgrown tree roots causing dangerous sidewalk conditions and overgrown tree hanging limbs dangerous for both drivers and pedestrians. I sprained my ankle walking on this extremely uneven sidewalk. The pavement is raised significantly due to overgrown roots, causing raised sections and edges that drop off several inches above the parking strip grass. At a minimum, please spray paint warning markers on the sidewalk. Someone is going to be more injured than me. It's",2020-09-26,,,Closed,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008494-20CP,,,
008508-20CP,Complaint,Request,Construction,Landslide,2020-09-28,,,Closed,2340 HALLECK AVE SW,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008508-20CP,47.58309151,-122.39987313,"2340 HALLECK AVE SW
SEATTLE, WA 98116
(47.58309151, -122.39987313)"
1049779-VI,Notice of Violation,Case,,Elevator for building has been out since Saturday. There are disabled people in wheelchairs and people with breathing problems,2020-02-12,2020-03-03,No Access/Unable to Observe,Referred to Law,1727 SUMMIT AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049779-VI,47.61733620,-122.32602319,"1727 SUMMIT AVE
SEATTLE, WA 98122
(47.6173362, -122.32602319)"
007199-20CP,Complaint,Request,Vacant Building,Per CSB: Customer called the Customer Service Bureau to report a vacant building with squatters at 14337 32nd Ave NE. Customer stated it is an empty apartment building that used to be called Tiki and the property chain link fence is not secured. Customer is asking the City to notify the property owner to secure the fence.,2020-08-18,,,Completed,14337 32nd AVE NE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007199-20CP,47.73311523,-122.294408,"14337 32nd AVE NE
(47.73311523, -122.294408)"
007353-20CP,Complaint,Request,Tree,"PER CSB: East side of the property of 922 N 49th StThere is a dying birch tree that is overhanging an abandoned house on the corner of Whitman Ave., North and N. 49th St. I'm concerned that with the dead crown of the tree, falling branches will pose a safety hazard to passers by below. While not yet an issue, I'm trying to mitigate a potentially dangerous situation come more forceful winds come the fall and winter. As the house is abandoned, I have no way to get in touch wit",2020-08-21,2020-09-29,Completed,Under Investigation,922 N 49TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007353-20CP,47.66448188,-122.34633143,"922 N 49TH ST
SEATTLE, WA 98103
(47.66448188, -122.34633143)"
1050809-CT,Citation,Case,,Observed junk storage located throughout property (08-06-2020 CJ),2020-08-25,2020-09-29,Compliance Achieved,Completed,1034 S JACKSON ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050809-CT,47.59950019,-122.31851985,"1034 S JACKSON ST
SEATTLE, WA 98104
(47.59950019, -122.31851985)"
005329-20CP,Complaint,Request,Construction,At least three trees are not fenced for protection during development. Materials and equipment placed within critical root zones.,2020-06-27,,,Completed,8743 1ST AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005329-20CP,47.69372632,-122.35830291,"8743 1ST AVE NW
SEATTLE, WA 98117
(47.69372632, -122.35830291)"
1050939-VI,Notice of Violation,Case,,Building no permit. Walling  in a carport with Electrical/insulation for a living space. Multiple rvs on site are permanent lodging.,2020-09-18,,,NOV Issued,4705 6TH AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050939-VI,47.66313153,-122.36425051,"4705 6TH AVE NW
SEATTLE, WA 98107
(47.66313153, -122.36425051)"
006918-20CP,Complaint,Request,,"the front door has been broken into and the manager don't seem to care about it. I have grills glued the plate around the Handel and it's been pried open. the building corednater was cought removing object from my unit when confronted the items were put back in my unit. So I bought a home security camera, and it has been edited,witch I don't know how to do, can you please tell me what I can do to stop the intrusion.",2020-08-11,,,Closed,710 CHERRY ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006918-20CP,47.60567954,-122.3273468,"710 CHERRY ST
SEATTLE, WA 98104
(47.60567954, -122.3273468)"
