PermitNum,PermitClass,PermitClassMapped,PermitType,PermitTypeMapped,Description,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1
6783589-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,install hvac system/gas furnace,9500.0000,2020-05-21,2020-05-21,2021-11-21,2020-09-25,Completed,2718 NE 90TH ST,SEATTLE,WA,98115,NEW ERA HVAC LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6783589-FR,47.69416482,-122.29784057,"2718 NE 90TH ST
SEATTLE, WA 98115
(47.69416482, -122.29784057)"
6802617-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Heat pump system,16138.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,8305 CALIFORNIA AVE SW,SEATTLE,WA,98136,Northwest Mechanical,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802617-FR,47.52911252,-122.38770605,"8305 CALIFORNIA AVE SW
SEATTLE, WA 98136
(47.52911252, -122.38770605)"
6774117-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install new heat pump system,4000.0000,2020-02-28,2020-02-28,2021-08-28,2020-09-25,Completed,8001 MERIDIAN AVE N,SEATTLE,WA,98103,BLACK LION HEATING & AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6774117-RF,47.68711349,-122.33342334,"8001 MERIDIAN AVE N
SEATTLE, WA 98103
(47.68711349, -122.33342334)"
6764926-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install mini split heating,7700.0000,2020-01-02,2020-01-02,2021-07-02,2020-09-25,Completed,3412 BEACON AVE S,SEATTLE,WA,98144,NORTHSHORE HEATING LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6764926-RF,47.57263974,-122.30815619,"3412 BEACON AVE S
SEATTLE, WA 98144
(47.57263974, -122.30815619)"
6713655-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,installing furnace.,4500.0000,2019-02-22,2019-02-22,2020-08-22,,Completed,2556 E ROANOKE ST,SEATTLE,WA,98112,Washington Energy Services,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6713655-FR,47.64330917,-122.29913619,"2556 E ROANOKE ST
SEATTLE, WA 98112
(47.64330917, -122.29913619)"
6801907-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Spot Repair + liner (on property). Onsite work only.,0.0000,2020-09-23,2020-09-24,2022-03-24,2020-09-25,Completed,4710 22nd AVE NE,,,,BEACON PLUMBING & MECHANICAL,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801907-SS,47.66341789,-122.30378289,"4710 22nd AVE NE
(47.66341789, -122.30378289)"
6783414-ME,Multifamily,Residential,Mechanical,Trade,mini split heating. MECH-STFI UNIT C ONLY,8100.0000,2020-05-20,2020-05-20,2021-11-20,2020-09-25,Completed,940 C BROADWAY E,SEATTLE,WA,98102,NORTHSHORE HEATING LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6783414-ME,47.62813249,-122.3210538,"940 C BROADWAY E
SEATTLE, WA 98102
(47.62813249, -122.3210538)"
6802488-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install ductless heat pump,5000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,6816 35th AVE NW,,,,FISCHER HEATING AND AIR,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802488-RF,47.67876113,-122.40211398,"6816 35th AVE NW
(47.67876113, -122.40211398)"
6802492-BP,Single Family/Duplex,Residential,Boiler-Pressure Vessel,Trade,INSTALLATION OF GAS BOILER WITH RADIANT INFLOOR TUBING,15000.0000,,2020-09-25,2022-03-25,,Issued,4439 SW ROSE ST,SEATTLE,WA,98136,Sound Heating,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802492-BP,47.52932355,-122.39087093,"4439 SW ROSE ST
SEATTLE, WA 98136
(47.52932355, -122.39087093)"
6787336-SS,Multifamily,Residential,Side Sewer,Trade,8/7/20  ATR-  ADDED SANITARY ADD/ALT TO PERMIT..  Storm Drainage Addition/Alteration to complete the right of way connection of the on-site drainage work under Side Sewer permit  6759021-SS.  Construction permit 6563211-CN.,20000.0000,2020-06-24,2020-06-25,2021-12-25,2020-09-25,Completed,925 A 28TH AVE S,SEATTLE,WA,98144,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6787336-SS,47.59391506,-122.29708914,"925 A 28TH AVE S
SEATTLE, WA 98144
(47.59391506, -122.29708914)"
6720255-FS,Multifamily,Residential,Fire Sprinkler,Trade,Extend existing sprinkler system for new residential addition and remodel.,40000.0000,2019-04-05,2019-08-27,2021-02-27,,Completed,9049 20TH AVE SW,SEATTLE,WA,98106,"Stewart Fire Protection, LLC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6720255-FS,47.52154503,-122.35954523,"9049 20TH AVE SW
SEATTLE, WA 98106
(47.52154503, -122.35954523)"
6785890-RF,Single Family/Duplex,Residential,Refrigeration,Trade,KELLY 035073- 4 HEAD DUCTLESS,350.0000,2020-06-09,2020-06-09,2021-12-09,2020-09-25,Completed,4746 45TH AVE NE,SEATTLE,WA,98105,MM Comfort Systems,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6785890-RF,47.66447982,-122.27913562,"4746 45TH AVE NE
SEATTLE, WA 98105
(47.66447982, -122.27913562)"
6802457-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,install ductless heat pump on new construction building,10000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,9512 12TH AVE NW,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802457-FR,47.69827967,-122.37105585,"9512 12TH AVE NW
SEATTLE, WA 98117
(47.69827967, -122.37105585)"
6802011-RF,Single Family/Duplex,Residential,Refrigeration,Trade,install LG SIngle head mini split,19.0000,2020-09-23,2020-09-23,2022-03-23,2020-09-25,Completed,4072 SW hanford ST,,,,Mobile Cooler Rentals Inc.,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802011-RF,47.57584535,-122.38454139,"4072 SW hanford ST
(47.57584535, -122.38454139)"
6801394-RF,Commercial,Non-Residential,Refrigeration,Trade,"Refrigeration permit for qty 3 VRF ODUs (2 compressors each, twinned together) , qty 8 Split Systems, and qty 1 pool pack condensing unit all located on roof for indoor FCUs. 9/25/2020 jnl add (1) 2-ton compressor",150000.0000,2020-09-21,2020-09-21,2022-03-21,,Issued,401 NE Northgate WAY,,,,ACCO ENGINEERED SYSTEMS,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801394-RF,47.70759355,-122.32551792,"401 NE Northgate WAY
(47.70759355, -122.32551792)"
6802572-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Evans-Furnace & Heat Pump installation,15700.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,3024 E REPUBLICAN ST,SEATTLE,WA,98112,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802572-RF,47.6238761,-122.29216858,"3024 E REPUBLICAN ST
SEATTLE, WA 98112
(47.6238761, -122.29216858)"
6795059-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,installing a gas furnace,8000.0000,2020-08-10,2020-08-10,2022-02-10,2020-09-25,Completed,4830 S RAYMOND ST,SEATTLE,WA,98118,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6795059-FR,47.54862738,-122.27129613,"4830 S RAYMOND ST
SEATTLE, WA 98118
(47.54862738, -122.27129613)"
6802531-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,"In this project there are two units, each unit will have a 3-head ductless 24k heat pump with 3 indoor units. 2-6k and 1-15k per unit",16944.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,927 NW 52nd ST,,,,Legacy One Heating,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802531-FR,47.66627607,-122.36996047,"927 NW 52nd ST
(47.66627607, -122.36996047)"
6802060-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Emergency side sewer repair in the ROW.,0.0000,2020-09-23,2020-09-24,2022-03-24,2020-09-25,Completed,415 24TH AVE E,SEATTLE,WA,98112,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802060-SS,47.62309529,-122.30156189,"415 24TH AVE E
SEATTLE, WA 98112
(47.62309529, -122.30156189)"
6801916-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Spot repair on side sewer. Onsite work only.,0.0000,2020-09-23,2020-09-24,2022-03-24,2020-09-25,Completed,327 27th AVE,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801916-SS,47.60509356,-122.29812683,"327 27th AVE
(47.60509356, -122.29812683)"
6802503-RF,Single Family/Duplex,Residential,Refrigeration,Trade,installing a heat pump,24000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,2646 MAGNOLIA BLVD W,SEATTLE,WA,98199,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802503-RF,47.64445724,-122.41205291,"2646 MAGNOLIA BLVD W
SEATTLE, WA 98199
(47.64445724, -122.41205291)"
6774518-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install AC coil with AC lines for future AC.,1500.0000,2020-03-03,2020-03-03,2021-09-03,2020-09-25,Completed,8603 22ND AVE SW,SEATTLE,WA,98106,BOBS HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6774518-RF,47.52629468,-122.36216292,"8603 22ND AVE SW
SEATTLE, WA 98106
(47.52629468, -122.36216292)"
6800438-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install (1) outdoor mini-split heat pump unit. Install (3) ductless mini-split indoor heads. Install (1) outdoor AC unit. Run refrigeration line sets from the outdoor to the indoor units.,6000.0000,2020-09-14,2020-09-14,2022-03-14,,Withdrawn,6853 51ST AVE NE,SEATTLE,WA,98115,BOBS HEATING AND AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800438-RF,47.67910696,-122.27326333,"6853 51ST AVE NE
SEATTLE, WA 98115
(47.67910696, -122.27326333)"
6802577-CY,Commercial,Non-Residential,Conveyance,Trade,Install one elevator,245000.0000,,,,,Initiated,700 DEXTER AVE N,SEATTLE,WA,98109,"MITSUBISHI ELECTRIC US, INC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802577-CY,47.62566868,-122.34182192,"700 DEXTER AVE N
SEATTLE, WA 98109
(47.62566868, -122.34182192)"
6773286-RF,Single Family/Duplex,Residential,Refrigeration,Trade,INSTALLING NEW MINI SPLIT SYSTEM,3000.0000,2020-02-25,2020-02-25,2021-08-25,2020-09-25,Completed,1640 N 54TH ST,SEATTLE,WA,98103,Northwest Expert Heating,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6773286-RF,47.66812521,-122.33661617,"1640 N 54TH ST
SEATTLE, WA 98103
(47.66812521, -122.33661617)"
6801308-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Emergency spot repair at the soil pipe connection.,0.0000,2020-09-18,2020-09-21,2022-03-21,2020-09-25,Completed,6402 34th AVE NW,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801308-SS,47.67501818,-122.40075384,"6402 34th AVE NW
(47.67501818, -122.40075384)"
6800406-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,"Replace gas furnace, Like for Like",3552.0000,2020-09-14,2020-09-14,2022-03-14,2020-09-25,Completed,7748 25TH AVE NW,SEATTLE,WA,98117,BRENNAN HEATING & AIR CONDITIONING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800406-FR,47.68638587,-122.38848432,"7748 25TH AVE NW
SEATTLE, WA 98117
(47.68638587, -122.38848432)"
6788323-SS,Commercial,Non-Residential,Side Sewer,Trade,"09/25/2020 - Approved Revision 6725452-CN-009.  Added CB and moved storm connection north.Replaced warehouse building per 6725452-CN sanitary to existing side sewer, drainage to new connection to storm main.",22450.0000,2020-08-13,2020-08-17,2022-02-17,,Issued,3633 EAST MARGINAL WAY S,SEATTLE,WA,98134,"Plats Plus, Inc.",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6788323-SS,47.57011808,-122.34025584,"3633 EAST MARGINAL WAY S
SEATTLE, WA 98134
(47.57011808, -122.34025584)"
6719075-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Installation of Heat pump and Air handler,12000.0000,2019-03-28,2019-03-28,2020-09-28,2020-09-25,Completed,7722 FAUNTLEROY WAY SW,SEATTLE,WA,98136,TAHOMA HEATING AND COOLING,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6719075-RF,47.5333355,-122.39231714,"7722 FAUNTLEROY WAY SW
SEATTLE, WA 98136
(47.5333355, -122.39231714)"
6773090-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,JACOBSON 031233- FURNACE CHANGE OUT,3500.0000,2020-02-24,2020-02-24,2021-08-24,,Completed,2506 NOB HILL AVE N,SEATTLE,WA,98109,MM Comfort Systems,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6773090-FR,47.64169003,-122.35039215,"2506 NOB HILL AVE N
SEATTLE, WA 98109
(47.64169003, -122.35039215)"
6802465-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Refer to air handler,25000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,6814 19TH AVE NE,SEATTLE,WA,98115,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802465-RF,47.67813681,-122.30741418,"6814 19TH AVE NE
SEATTLE, WA 98115
(47.67813681, -122.30741418)"
6797855-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,"2 Ducted Heat pumps, 2 wall units and 2 outdoor compressors.",20000.0000,2020-08-26,2020-08-26,2022-02-26,2020-09-25,Completed,826 25TH AVE S,SEATTLE,WA,98144,nelson heating llc,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6797855-FR,47.59473118,-122.29989789,"826 25TH AVE S
SEATTLE, WA 98144
(47.59473118, -122.29989789)"
6802578-CY,Commercial,Non-Residential,Conveyance,Trade,Install one traction elevator,245000.0000,,,,,Initiated,700 DEXTER AVE N,SEATTLE,WA,98109,"MITSUBISHI ELECTRIC US, INC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802578-CY,47.62566868,-122.34182192,"700 DEXTER AVE N
SEATTLE, WA 98109
(47.62566868, -122.34182192)"
6761235-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"Tenant improvement of an existing space, add 42 fire sprinkler heads for the new layout.",8000.0000,2019-12-05,2020-01-02,2021-07-02,,Completed,1920 4TH AVE,SEATTLE,WA,98101,"Crown Fire Protection, INC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6761235-FS,47.6129667,-122.33927313,"1920 4TH AVE
SEATTLE, WA 98101
(47.6129667, -122.33927313)"
6764927-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install mini split heating,7700.0000,2020-01-02,2020-01-02,2021-07-02,2020-09-25,Completed,3412 Beacon AVE S,,,,NORTHSHORE HEATING LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6764927-RF,47.57263974,-122.30815619,"3412 Beacon AVE S
(47.57263974, -122.30815619)"
6800576-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Install (1) electric heat pump.,5000.0000,2020-09-15,2020-09-15,2022-03-15,2020-09-25,Completed,2502 32ND AVE S,SEATTLE,WA,98144,Evergreen Home Heating & Energy,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800576-FR,47.58079827,-122.29164952,"2502 32ND AVE S
SEATTLE, WA 98144
(47.58079827, -122.29164952)"
6802056-FS,Institutional,Non-Residential,Fire Sprinkler,Trade,"Revise/relocate a portion of the existing private 12"" underground fire service.  This line will eventually feed the SR-520 Montlake Lid deluge sprinkler systems and SR-520 private roadway hydrants.",300000.0000,2020-09-23,2020-09-25,2022-03-25,,Issued,2500 Lake Washington BLVD E,,,,Graham Contracting LTD,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802056-FS,47.64171562,-122.2981719,"2500 Lake Washington BLVD E
(47.64171562, -122.2981719)"
6802502-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,installing a gas furnace,24000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,2646 MAGNOLIA BLVD W,SEATTLE,WA,98199,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802502-FR,47.64445724,-122.41205291,"2646 MAGNOLIA BLVD W
SEATTLE, WA 98199
(47.64445724, -122.41205291)"
6800336-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer. No work in the ROW.,7000.0000,2020-09-14,2020-09-25,2022-03-25,2020-09-25,Completed,117 NE 65TH ST,SEATTLE,WA,98115,Bob Oates Sewer Rooter LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800336-SS,47.67573537,-122.32735279,"117 NE 65TH ST
SEATTLE, WA 98115
(47.67573537, -122.32735279)"
6802273-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer.  No work in R/W.,1.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,4730 W RUFFNER ST,SEATTLE,WA,98199,Jafco Company LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802273-SS,47.65251416,-122.41848358,"4730 W RUFFNER ST
SEATTLE, WA 98199
(47.65251416, -122.41848358)"
6802555-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,replace gas furnace,4000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,6753 47TH AVE SW,SEATTLE,WA,98136,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802555-FR,47.54250465,-122.3933146,"6753 47TH AVE SW
SEATTLE, WA 98136
(47.54250465, -122.3933146)"
6800579-RF,Single Family/Duplex,Residential,Refrigeration,Trade,install heat pump,6000.0000,2020-09-15,2020-09-15,2022-03-15,2020-09-25,Completed,2502 32ND AVE S,SEATTLE,WA,98144,Evergreen Home Heating & Energy,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800579-RF,47.58079827,-122.29164952,"2502 32ND AVE S
SEATTLE, WA 98144
(47.58079827, -122.29164952)"
6802458-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,install ductless heat pump in new construction building,5000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,9512 12TH AVE NW,SEATTLE,WA,98117,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802458-FR,47.69827967,-122.37105585,"9512 12TH AVE NW
SEATTLE, WA 98117
(47.69827967, -122.37105585)"
6800361-ME,Single Family/Duplex,Residential,Mechanical,Trade,Installing direct vent natural gas fire place with external venting.,2000.0000,,,,,Withdrawn,4150 20TH AVE SW,SEATTLE,WA,98106,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800361-ME,47.56515306,-122.35876353,"4150 20TH AVE SW
SEATTLE, WA 98106
(47.56515306, -122.35876353)"
6800571-RF,Single Family/Duplex,Residential,Refrigeration,Trade,install heat pump,6000.0000,2020-09-15,2020-09-15,2022-03-15,2020-09-24,Completed,6520 DELRIDGE WAY SW,SEATTLE,WA,98106,Evergreen Home Heating & Energy,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800571-RF,47.54391863,-122.36056991,"6520 DELRIDGE WAY SW
SEATTLE, WA 98106
(47.54391863, -122.36056991)"
6802556-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Mitsubishi ductless mini split addition.,8073.8200,2020-09-25,2020-09-25,2022-03-25,,Issued,1100 30TH AVE,SEATTLE,WA,98122,BelRed Energy Solutions,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802556-RF,47.6118385,-122.29353753,"1100 30TH AVE
SEATTLE, WA 98122
(47.6118385, -122.29353753)"
6801792-SS,Single Family/Duplex,Residential,Side Sewer,Trade,"Sanitary Add/Alt to install 83ft of 2"" PVC to existing garage for pump system (internal to garage) for utility sink and connect to existing side sewer.",10000.0000,2020-09-25,2020-09-25,2022-03-25,,Issued,9400 CALIFORNIA AVE SW,SEATTLE,WA,98136,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801792-SS,47.51836642,-122.38713712,"9400 CALIFORNIA AVE SW
SEATTLE, WA 98136
(47.51836642, -122.38713712)"
6717581-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Install new line up to curb in the Right of Way.,100.0000,2019-03-18,2019-03-25,2020-09-25,,Expired,4326 2nd AVE NE,,,,METROPOLITAN SEWER SERVICE LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6717581-SS,47.6598239,-122.32700573,"4326 2nd AVE NE
(47.6598239, -122.32700573)"
6718540-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,install a 5 head Mitsubishi system,14841.0000,2019-03-25,2019-03-25,2020-09-25,,Expired,5245 20TH AVE S,SEATTLE,WA,98108,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6718540-FR,47.55427291,-122.30730111,"5245 20TH AVE S
SEATTLE, WA 98108
(47.55427291, -122.30730111)"
6718822-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Single Zone Ductless Heat Pump Installation,0.0000,2019-03-26,2019-03-26,2020-09-26,,Expired,11457 69TH PL S,SEATTLE,WA,98178,AAA Heating & Air Conditioning,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6718822-RF,47.50052356,-122.24848903,"11457 69TH PL S
SEATTLE, WA 98178
(47.50052356, -122.24848903)"
