DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
190219759,10/09/2019,10/02/2019,1025,02,Rampart,0203,997,TRAFFIC COLLISION,3101 0605 3401 3701 3030 3004 3036,32,F,K,101,STREET,VIRGIL                       AV,MELROSE                      AV,"(34.0836, -118.2868)"
190314297,06/07/2019,06/07/2019,1425,03,Southwest,0356,997,TRAFFIC COLLISION,4025 0101 3024 3101 3003,,,,101,STREET,37TH                         DR,NORMANDIE                    AV,"(34.019, -118.3002)"
191111782,06/10/2019,06/09/2019,1330,11,Northeast,1124,997,TRAFFIC COLLISION,0605 3101 3401 3701 4011 3004 3030,21,F,H,101,STREET,N  SAN FERNANDO                 RD,FLETCHER                     DR,"(34.1156, -118.2466)"
191813906,06/10/2019,06/10/2019,0120,18,Southeast,1835,997,TRAFFIC COLLISION,4025 3037 3006 3028 3101,35,M,O,101,STREET,PACE,104TH                        ST,"(33.9424, -118.2529)"
190219772,10/08/2019,10/08/2019,1355,02,Rampart,0233,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3036,54,F,B,101,STREET,RAMPART                      BL,BEVERLY                      BL,"(34.0685, -118.2774)"
190219780,10/09/2019,10/09/2019,1745,02,Rampart,0269,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3036,21,F,H,101,STREET,7TH,VALENCIA,"(34.0531, -118.2694)"
190321855,10/01/2019,10/01/2019,0925,03,Southwest,0312,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,25,F,H,101,STREET,JEFFERSON                    BL,REDONDO,"(34.0255, -118.3601)"
190712179,06/14/2019,06/14/2019,0105,07,Wilshire,0719,997,TRAFFIC COLLISION,,26,M,W,101,STREET,N  ROSSMORE                     AV,MELROSE                      AV,"(34.0835, -118.3266)"
191911370,06/04/2019,06/03/2019,2030,19,Mission,1974,997,TRAFFIC COLLISION,3009 3027 3036 3101 3401 3701 4026 3602,31,M,H,101,STREET,NORDHOFF                     ST,CEDROS                       AV,"(34.2355, -118.4536)"
190613424,06/11/2019,06/11/2019,1845,06,Hollywood,0663,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,44,M,O,101,STREET,SANTA MONICA,SYCAMORE,"(34.0907, -118.3428)"
191610302,03/17/2019,03/16/2019,1330,16,Foothill,1684,997,TRAFFIC COLLISION,,40,M,H,101,STREET,LANKERSHIM                   BL,STRATHERN                    ST,"(34.2157, -118.3878)"
191911619,06/09/2019,06/09/2019,1700,19,Mission,1985,997,TRAFFIC COLLISION,3011 3037 3034 3028 3102 3401 3701 4026,30,M,H,101,STREET,VAN NUYS,ROSCOE,"(34.2216, -118.4488)"
190314526,06/08/2019,06/08/2019,0103,03,Southwest,0359,997,TRAFFIC COLLISION,3036 3004 3026 3101,24,M,O,101,STREET,JEFFERSON                    BL,FLOWER,"(34.0214, -118.2787)"
190511177,06/11/2019,06/11/2019,1930,05,Harbor,0508,997,TRAFFIC COLLISION,4005 3037 3004 3026 3101,54,M,H,101,STREET,SEPULVEDA                    BL,LOCKNESS                     AV,"(33.817, -118.3089)"
191011034,06/10/2019,06/10/2019,1920,10,West Valley,1009,997,TRAFFIC COLLISION,3011 3037 3028 3101 3401 3701 4026,68,M,H,101,STREET,ROSCOE                       BL,GOTHIC                       AV,"(34.2213, -118.4896)"
191413368,05/23/2019,05/23/2019,1330,14,Pacific,1499,997,TRAFFIC COLLISION,1300 3003,30,M,B,101,STREET,CENTURY                      BL,AVIATION                     BL,"(33.931, -118.3785)"
191813701,06/04/2019,06/04/2019,0730,18,Southeast,1822,997,TRAFFIC COLLISION,4018 3004 3026 3101 3036,48,F,H,101,STREET,103RD                        ST,SPRING                       ST,"(33.9429, -118.2762)"
191215784,05/28/2019,05/28/2019,1525,12,77th Street,1257,997,TRAFFIC COLLISION,4012 3036 3006 3028 3030 3101,18,X,X,101,STREET,76TH                         ST,BROADWAY,"(33.9708, -118.2783)"
191610209,06/12/2019,06/11/2019,1500,16,Foothill,1622,997,TRAFFIC COLLISION,3003 3037 3029 3026 3101 3401 3701 4016,15,F,H,108,PARKING LOT,PAXTON                       ST,SAN FERNANDO                 RD,"(34.272, -118.4284)"
190212754,06/09/2019,06/08/2019,2320,02,Rampart,0236,997,TRAFFIC COLLISION,4011 0605 3102 3401 3701 3004 3030 3036,49,F,H,101,STREET,ALVARADO,BEVERLY,"(34.0648, -118.2715)"
191215640,06/08/2019,06/08/2019,1222,12,77th Street,1267,997,TRAFFIC COLLISION,3037 3003 3026 3101 4012 0605,66,M,B,101,STREET,WESTERN,CENTURY,"(33.9622, -118.285)"
190212967,06/13/2019,06/13/2019,0115,02,Rampart,0295,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,18,M,H,101,STREET,BONNIE BRAE,VENICE,"(34.0429, -118.2819)"
190115901,06/13/2019,06/13/2019,1500,01,Central,0174,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3004 3026,57,M,W,101,STREET,MAIN                         ST,7TH                          ST,"(34.0439, -118.2514)"
191312846,06/08/2019,06/08/2019,1205,13,Newton,1313,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3004 3029 3026 3036,50,M,O,101,STREET,15TH                         ST,MAPLE                        AV,"(34.0326, -118.2589)"
200906316,02/21/2020,02/21/2020,1425,09,Van Nuys,0989,997,TRAFFIC COLLISION,3006 3037 3034 3026 3101 4026,78,F,O,101,STREET,DIXIE CANYON                 AV,VENTURA                      BL,"(34.147, -118.4249)"
200906349,02/22/2020,02/22/2020,0640,09,Van Nuys,0941,997,TRAFFIC COLLISION,3004 3036 3602 3034 3026 3101 4026,41,M,H,101,STREET,VAN NUYS,OXNARD,"(34.1794, -118.4488)"
200906348,02/22/2020,02/22/2020,0720,09,Van Nuys,0911,997,TRAFFIC COLLISION,3006 3037 3030 3028 3101 4026,20,M,O,101,STREET,ORION                        AV,HART                         ST,"(34.1976, -118.4705)"
191814126,06/13/2019,06/13/2019,1330,18,Southeast,1824,997,TRAFFIC COLLISION,4025 0101 3026 3101 3004 3029 3036,25,F,H,101,STREET,GRAPE                        ST,CENTURY                      BL,"(33.947, -118.2594)"
190912074,06/08/2019,06/08/2019,0145,09,Van Nuys,0901,997,TRAFFIC COLLISION,0605 3004 3037 3029 3026 3101 3401 3701 4009,37,M,O,101,STREET,FRIAR                        ST,KESTER,"(34.2085, -118.4698)"
190212778,06/08/2019,06/08/2019,1825,02,Rampart,0249,997,TRAFFIC COLLISION,0605 3701 3101 3401 4001 3004 3026,24,M,H,101,STREET,3RD                          ST,BEAUDRY,"(34.0565, -118.2566)"
191313021,06/11/2019,06/11/2019,1505,13,Newton,1377,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3004 3002 3034,25,M,H,101,STREET,53RD                         ST,COMPTON                      AV,"(33.9948, -118.2478)"
190213116,06/14/2019,06/14/2019,1800,02,Rampart,0212,997,TRAFFIC COLLISION,0605 3101 3401 3701 4024 3008 3026 3036,39,M,H,101,STREET,CLINTON                      ST,VERMONT                      AV,"(34.0818, -118.2917)"
190711686,06/04/2019,06/04/2019,1425,07,Wilshire,0778,997,TRAFFIC COLLISION,3004 3026 3035 3101 3401 3701 4007 3037,43,M,O,101,STREET,CRENSHAW                     BL,SAINT CHARLES                PL,"(34.0422, -118.3298)"
191711152,06/09/2019,06/09/2019,0200,17,Devonshire,1797,997,TRAFFIC COLLISION,3011 3028 3034 3037 3101 3401 3701 4017,,X,X,101,STREET,SWINTON                      AV,RAYEN                        ST,"(34.232, -118.4862)"
190510928,06/06/2019,06/06/2019,0630,05,Harbor,0557,997,TRAFFIC COLLISION,4005 3037 3004 3026 3101,33,F,H,101,STREET,GAFFEY                       ST,4TH                          ST,"(33.7406, -118.2923)"
190511215,06/12/2019,06/12/2019,1820,05,Harbor,0518,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,28,M,H,101,STREET,LOMITA                       BL,AVALON                       BL,"(33.7992, -118.2639)"
191413604,06/05/2019,06/04/2019,1250,14,Pacific,1454,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4014,30,M,A,101,STREET,LINCOLN                      BL,MINDANAO                     WY,"(33.9785, -118.4365)"
191512455,06/13/2019,06/12/2019,1925,15,N Hollywood,1545,997,TRAFFIC COLLISION,3004 3036 3026 3101 3701 4026,15,F,W,101,STREET,RIVERSIDE                    DR,COLFAX                       AV,"(34.1577, -118.3877)"
191711315,06/13/2019,06/13/2019,0920,17,Devonshire,1797,997,TRAFFIC COLLISION,3006 3037 3025 3103 3401 3701 4026,18,M,O,101,STREET,HAYVENHURST                  AV,NORDHOFF                     ST,"(34.2357, -118.4938)"
191711359,06/10/2019,06/10/2019,2000,17,Devonshire,1782,997,TRAFFIC COLLISION,3037 3034 3028 3101 3401 3701 4017 3006,,X,X,101,STREET,NORDHOFF                     PL,NORDHOFF                     WY,"(34.232, -118.5611)"
192111215,06/08/2019,06/08/2019,0325,21,Topanga,2125,997,TRAFFIC COLLISION,3039 3011 3037 3028 3101 3401 3701 4021,50,M,X,101,STREET,CANOGA                       AV,STRATHERN                    ST,"(34.2156, -118.5975)"
190115211,06/05/2019,06/04/2019,1550,01,Central,0174,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,41,M,H,101,STREET,7TH                          ST,LOS ANGELES,"(34.0433, -118.2504)"
191010823,06/10/2019,06/10/2019,0142,10,West Valley,1009,997,TRAFFIC COLLISION,3004 3036 3029 3026 3101 3401 3701 4019,53,F,H,101,STREET,ROSCOE,HASKELL,"(34.2214, -118.4749)"
191111695,06/07/2019,06/07/2019,1340,11,Northeast,1172,997,TRAFFIC COLLISION,4024 0605 3101 3401 3701 3011 3030,,X,X,101,STREET,ALLESANDRO,BERKELEY,"(34.084, -118.261)"
191911762,06/12/2019,06/12/2019,1250,19,Mission,1902,997,TRAFFIC COLLISION,3004 3025 3101 3401 3701 4019 3036,25,M,H,101,STREET,GLENOAKS                     BL,COBALT                       ST,"(34.3157, -118.4602)"
192111431,06/07/2019,06/07/2019,1640,21,Topanga,2148,997,TRAFFIC COLLISION,3004 3037 3026 3104 3401 3701 4017,23,M,W,101,STREET,SHERMAN                      WY,MASON                        AV,"(34.2011, -118.5797)"
191313033,06/11/2019,06/11/2019,1725,13,Newton,1391,997,TRAFFIC COLLISION,0605 3102 3401 3701 4024 3004 3030 3032,58,M,H,101,STREET,GRAND                        AV,GAGE                         AV,"(33.9824, -118.2801)"
200906351,02/22/2020,02/22/2020,1120,09,Van Nuys,0932,997,TRAFFIC COLLISION,3004 3037 3025 3101 4026,65,M,O,101,STREET,SEPULVEDA                    BL,ERWIN                        ST,"(34.183, -118.4662)"
200906353,02/22/2020,02/22/2020,0910,09,Van Nuys,0904,997,TRAFFIC COLLISION,3003 3037 3025 3101 4026,34,M,H,101,STREET,KESWICK,BURNET,"(34.2103, -118.4629)"
190322174,10/06/2019,10/06/2019,0115,03,Southwest,0321,997,TRAFFIC COLLISION,3037 3004 3026 3029 3101,23,F,B,101,STREET,LA CIENEGA,OBAMA,"(34.0238, -118.3669)"
201004624,01/16/2020,01/16/2020,0320,10,West Valley,1008,997,TRAFFIC COLLISION,3101 3012 3028 3030 3037 4010,,M,O,101,STREET,ODESSA                       AV,KITTRIDGE                    ST,"(34.1903, -118.4902)"
190711805,06/08/2019,06/08/2019,0440,07,Wilshire,0777,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,63,M,A,101,STREET,CRENSHAW,VENICE,"(34.0447, -118.3284)"
190322082,10/04/2019,10/04/2019,2125,03,Southwest,0321,997,TRAFFIC COLLISION,4025 3028 3030 3006 3102,22,M,O,108,PARKING LOT,LA CIENEGA                   BL,OBAMA                        BL,"(34.0238, -118.3669)"
