UNIQUE KEY,TOW DATE,AGENCY,VEHICLE YEAR,VEHICLE MAKE,LICENSE PLATE,LICENSE STATE,TOW LOCATION,CITY,STATE,ZIP,TOW REASON,TOW DESCRIPTION,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
200705066DPE,05/06/2007,DPE,1996,CHEV,,NY,147 LOUISIANNA,Buffalo,NY,14204,AI,ACCIDENT,"(42.865579838156, -78.866458297527)",42.865579838155874,-78.86645829752665,FILLMORE,District A,5,2,2012,UNKNOWN
200705067DPE,05/06/2007,DPE,2003,FORD,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
2007050710RIV,05/07/2007,RIV,2004,CHEV,,NY,1476 MAIN,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913494563748, -78.86522408978)",42.91349456374774,-78.86522408977969,ELLICOTT,District B,66.02,3,3000,UNKNOWN
2007050711RIV,05/07/2007,RIV,2001,DODG,,NY,1476 MAIN,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913494563748, -78.86522408978)",42.91349456374774,-78.86522408977969,ELLICOTT,District B,66.02,3,3000,UNKNOWN
2007050712DPE,05/07/2007,DPE,1999,MITS,,NY,1479 MAIN ST,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913822539261, -78.864956815869)",42.91382253926112,-78.86495681586894,MASTEN,District E,168,2,2002,UNKNOWN
2007050713DPE,05/07/2007,DPE,,CHEV,,OH,1471 MAIN ST,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913598348118, -78.865034210524)",42.91359834811801,-78.865034210524,MASTEN,District E,168,2,2002,UNKNOWN
2007050714DPE,05/07/2007,DPE,1994,OLDS,,NY,1471 MAIN ST,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913598348118, -78.865034210524)",42.91359834811801,-78.865034210524,MASTEN,District E,168,2,2002,UNKNOWN
2007050715DPE,05/07/2007,DPE,1992,HOND,,NY,949 WEST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.916050517623, -78.897316293036)",42.916050517622715,-78.89731629303628,NIAGARA,District D,61,1,1027,UNKNOWN
200705071DPE,05/07/2007,DPE,1998,DODG,,NY,42 BENWOOD,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.941906800881, -78.83448292207)",42.941906800881256,-78.83448292207032,MASTEN,District E,45,2,2006,UNKNOWN
200705072DPE,05/07/2007,DPE,1994,HOND,,NY,695 MAIN ST,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.89284890703, -78.871960670975)",42.89284890703036,-78.87196067097543,ELLICOTT,District B,165,1,1006,UNKNOWN
200705073GAR,05/07/2007,GAR,2002,FORD,,NY,52 OLYMPIC,Buffalo,NY,14215,AI,ACCIDENT,"(42.923980838438, -78.817162114661)",42.923980838437764,-78.81716211466113,MASTEN,District E,41,1,1001,UNKNOWN
200705075RIV,05/07/2007,RIV,1990,OLDS,,NY,291 W FERRY,Buffalo,NY,14213,AB,ABANDONED VEHICLE,"(42.915213125784, -78.89086871974)",42.91521312578382,-78.89086871973986,NIAGARA,District B,61,3,3002,UNKNOWN
200705076GAR,05/07/2007,GAR,95,DODG,,MI,312 SUMMER,Buffalo,NY,14222,AB,ABANDONED VEHICLE,"(42.904712708979, -78.880145516314)",42.904712708979375,-78.88014551631355,ELLICOTT,District B,67.01,1,1002,UNKNOWN
200705077GAR,05/07/2007,GAR,1998,VW,,NY,175 FARGO,Buffalo,NY,14201,AB,ABANDONED VEHICLE,"(42.901933883207, -78.889132818843)",42.901933883207406,-78.88913281884284,NIAGARA,District B,69.02,4,4006,UNKNOWN
200705078RIV,05/07/2007,RIV,1998,MERC,,NY,1476 MAIN,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.913494563748, -78.86522408978)",42.91349456374774,-78.86522408977969,ELLICOTT,District B,66.02,3,3000,UNKNOWN
200705079DPE,05/07/2007,DPE,1997,HOND,,NY,1474 MAIN,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.91345719853, -78.865236988699)",42.913457198529755,-78.86523698869857,ELLICOTT,District B,66.02,3,3000,UNKNOWN
2007050810RIV,05/08/2007,RIV,70,STAR,,NY,1797 BAILEY,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.903348606936, -78.813724571798)",42.903348606935744,-78.81372457179766,LOVEJOY,District C,28,4,4001,UNKNOWN
2007050811RIV,05/08/2007,RIV,2006,SUBU,,NY,174 CROWLEY,Buffalo,NY,14207,ST,STOLEN VEHICLE,"(42.954432372827, -78.903086889154)",42.95443237282729,-78.90308688915367,NORTH,District D,58.02,1,1000,UNKNOWN
2007050812RIV,05/08/2007,RIV,1991,FORD,,NY,24 N PARADE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.906669890488, -78.84174614401)",42.906669890488075,-78.8417461440105,MASTEN,District C,35,4,4014,UNKNOWN
2007050813RIV,05/08/2007,RIV,2003,CHEV,,NY,60 KILHOFFER,Buffalo,NY,14211,ST,STOLEN VEHICLE,"(42.913022580078, -78.816805980706)",42.913022580078334,-78.8168059807061,FILLMORE,District C,36,3,3000,UNKNOWN
2007050814DPE,05/08/2007,DPE,1996,DODG,,NY,22 FOSDICK,Buffalo,NY,14209,IL,ILLEGAL VEHICLE,"(42.903531335045, -78.861375779131)",42.90353133504483,-78.86137577913141,ELLICOTT,District B,31,3,3001,UNKNOWN
2007050815DPE,05/08/2007,DPE,1995,FORD,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
2007050816DPE,05/08/2007,DPE,1989,BUIC,,NY,388 WOODLAWN,Buffalo,NY,14208,ST,STOLEN VEHICLE,"(42.913917988978, -78.85057350809)",42.913917988977694,-78.85057350809029,MASTEN,District C,33.02,3,3003,UNKNOWN
2007050817DPE,05/08/2007,DPE,1994,JEEP,,NY,TONAWANDA/HERTEL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.942958989028, -78.900323988421)",42.94295898902835,-78.90032398842085,NORTH,District D,57,1,1012,UNKNOWN
2007050818DPE,05/08/2007,DPE,2001,BUIC,,NY,243 CLARK,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.89262529432, -78.836095955606)",42.89262529432009,-78.83609595560613,FILLMORE,District C,16,4,4000,UNKNOWN
2007050819DPE,05/08/2007,DPE,1998,DODG,,NY,34 BENWOOD,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.942019865074, -78.834670299335)",42.94201986507433,-78.83467029933513,MASTEN,District E,45,2,2006,UNKNOWN
200705081DPE,05/08/2007,DPE,1998,OLDS,,NY,299 OAKMONT,Buffalo,NY,14215,IM,IMPOUNDED,"(42.931809102177, -78.803015219595)",42.93180910217719,-78.80301521959548,UNIVERSITY,District E,44.02,1,1001,UNKNOWN
200705082JMA,05/08/2007,JMA,1983,OLDS,,NY,131 GREENWOOD,Buffalo,NY,14213,ST,STOLEN VEHICLE,"(42.923063657605, -78.888679983389)",42.92306365760524,-78.88867998338905,NIAGARA,District D,171,3,3005,UNKNOWN
200705083RIV,05/08/2007,RIV,,SUZU,,NY,97 WEST GENESEE ST,Buffalo,NY,14202,GA,GONE ON ARRIVAL,"(42.887050768615, -78.876839226863)",42.887050768614785,-78.87683922686281,ELLICOTT,District B,165,1,1049,UNKNOWN
200705084GAR,05/08/2007,GAR,1996,OLDS,,NY,23 E MOHAWK,Buffalo,NY,14203,IP,ILLEGALLY PARKED,"(42.886983717033, -78.872901518412)",42.8869837170334,-78.87290151841222,ELLICOTT,District B,165,1,1046,UNKNOWN
200705085JMA,05/08/2007,JMA,2004,NISS,,NY,137 PEARL,Buffalo,NY,14202,IP,ILLEGALLY PARKED,"(42.901985300242, -78.870162967227)",42.901985300241876,-78.87016296722663,FILLMORE,District B,68,2,2000,UNKNOWN
200705086DPE,05/08/2007,DPE,1991,TOYO,,NY,33 GLOR,Buffalo,NY,14207,AI,ACCIDENT,"(42.939488716036, -78.892547404006)",42.939488716036266,-78.89254740400568,NORTH,District D,55,3,3002,UNKNOWN
200705087GAR,05/08/2007,GAR,1999,NISS,,NY,55 ATLANTIC,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.912559282472, -78.872749866639)",42.91255928247249,-78.87274986663878,NIAGARA,District B,66.02,2,2000,UNKNOWN
200705088DPE,05/08/2007,DPE,1997,BUIC,,NY,503 PECKHAM,Buffalo,NY,14206,AB,ABANDONED VEHICLE,"(42.887779730153, -78.835918917338)",42.88777973015292,-78.8359189173381,FILLMORE,District C,16,4,4010,UNKNOWN
200705089RON,05/08/2007,RON,1995,FORD,,NY,76 CROWLEY,Buffalo,NY,14207,AB,ABANDONED VEHICLE,"(42.953312833011, -78.906759412642)",42.953312833011026,-78.90675941264199,NORTH,District D,58.02,2,2001,UNKNOWN
2007050910DPE,05/09/2007,DPE,1993,CHEV,,NY,696 SWAN,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.87677840419, -78.850407534172)",42.876778404189885,-78.8504075341716,FILLMORE,District A,164,3,3023,UNKNOWN
2007050911DPE,05/09/2007,DPE,2006,BUIC,,NY,2197 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914321476316, -78.813623546643)",42.91432147631583,-78.81362354664343,LOVEJOY,District E,37,4,4009,UNKNOWN
2007050912DPE,05/09/2007,DPE,,MINI,,NY,695 MAIN ST,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.89284890703, -78.871960670975)",42.89284890703036,-78.87196067097543,ELLICOTT,District B,165,1,1006,UNKNOWN
2007050913DPE,05/09/2007,DPE,1992,FORD,,NY,64 HAMMERSCHMIDT,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.85840807845, -78.817197421622)",42.85840807845012,-78.817197421622,SOUTH,District A,11,2,2003,UNKNOWN
200705091DPE,05/09/2007,DPE,2000,CHEV,,NY,1400 HERTEL,Buffalo,NY,14216,IL,ILLEGAL VEHICLE,"(42.947756378344, -78.856304553376)",42.94775637834445,-78.85630455337642,DELAWARE,District D,49,2,2002,UNKNOWN
200705092DPE,05/09/2007,DPE,1997,PONT,,,770 S DIVISION,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.877788475143, -78.847104087306)",42.87778847514309,-78.84710408730614,FILLMORE,District C,164,3,3012,UNKNOWN
200705094RIV,05/09/2007,RIV,1992,CHEV,,NY,119 GOLD,Buffalo,NY,14206,IM,IMPOUNDED,"(42.888007991953, -78.804938678845)",42.888007991952826,-78.80493867884532,LOVEJOY,District C,23,2,2000,UNKNOWN
2007050950MNM,05/09/2007,MNM,95,CHRY,,,217 WOLTZ,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.89963230586, -78.835453568677)",42.89963230585999,-78.83545356867708,FILLMORE,District C,27.02,2,2000,UNKNOWN
2007050951MNM,05/09/2007,MNM,90,HOND,,,399 HERKIMER,Buffalo,NY,14213,AB,ABANDONED VEHICLE,"(42.923630128035, -78.892310657697)",42.9236301280352,-78.89231065769663,NIAGARA,District D,171,4,4003,UNKNOWN
2007050952MNM,05/09/2007,MNM,93,BUIC,,,65 KINGSLEY,Buffalo,NY,14208,AB,ABANDONED VEHICLE,"(42.908153982518, -78.85143061877)",42.90815398251792,-78.85143061876958,ELLICOTT,District C,33.02,1,1010,UNKNOWN
2007050953MNM,05/09/2007,MNM,76,FORD,,,396 WALNUT,Buffalo,NY,14204,AB,ABANDONED VEHICLE,"(42.891235291952, -78.862482460477)",42.89123529195241,-78.86248246047741,ELLICOTT,District B,25.02,2,2025,UNKNOWN
2007050954MNM,05/09/2007,MNM,94,CHEV,,,995 SYCAMORE,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.898990020675, -78.834791940357)",42.898990020674624,-78.83479194035705,FILLMORE,District C,27.02,4,4000,UNKNOWN
2007050956MNM,05/09/2007,MNM,90,OLDS,,,936 ELLICOTT,Buffalo,NY,14209,AB,ABANDONED VEHICLE,"(42.903211921987, -78.866385032542)",42.9032119219873,-78.86638503254167,ELLICOTT,District B,31,4,4001,UNKNOWN
200705095RIV,05/09/2007,RIV,1998,DODG,,NY,780 ELMWOOD,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.918313730107, -78.877102071961)",42.91831373010655,-78.87710207196136,DELAWARE,District D,65.01,1,1005,UNKNOWN
200705097RIV,05/09/2007,RIV,1988,CHEV,,NY,28 PERKINS,Buffalo,NY,14213,AB,ABANDONED VEHICLE,"(42.923033949472, -78.894237076621)",42.92303394947243,-78.89423707662124,NIAGARA,District D,171,4,4002,UNKNOWN
200705098DPE,05/09/2007,DPE,1991,FORD,,NY,2198 BIALEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914375773415, -78.813772680416)",42.914375773414946,-78.81377268041648,LOVEJOY,District C,37,4,4010,UNKNOWN
200705099DPE,05/09/2007,DPE,2000,CHEV,,NY,420 ONTARIO,Buffalo,NY,14207,ST,STOLEN VEHICLE,"(42.9551125905, -78.898831484666)",42.95511259049995,-78.89883148466559,NORTH,District D,58.02,3,3000,UNKNOWN
2007051010JMA,05/10/2007,JMA,1994,HYUN,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
2007051011DPE,05/10/2007,DPE,1996,BUIC,,NY,138 OBERLIN,Buffalo,NY,14211,ST,STOLEN VEHICLE,"(42.902683137513, -78.824940998373)",42.90268313751321,-78.82494099837253,FILLMORE,District C,28,1,1003,UNKNOWN
2007051012JMA,05/10/2007,JMA,2002,SUBU,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
2007051013RIV,05/10/2007,RIV,2001,PONT,,NY,213 E UTICA ST,Buffalo,NY,14208,IM,IMPOUNDED,"(42.911095054799, -78.857840212981)",42.911095054799134,-78.8578402129814,ELLICOTT,District B,168,4,4020,UNKNOWN
2007051014GAR,05/10/2007,GAR,1993,CHEV,,NY,1670 HERTEL,Buffalo,NY,14216,IL,ILLEGAL VEHICLE,"(42.94771012929, -78.845872039141)",42.94771012928995,-78.8458720391412,DELAWARE,District D,48,2,2005,UNKNOWN
2007051015DPE,05/10/2007,DPE,1997,FORD,,NY,26 GRANT,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.914668398983, -78.890411369215)",42.91466839898264,-78.890411369215,NIAGARA,District B,61,3,3002,UNKNOWN
2007051016RON,05/10/2007,RON,1998,FORD,,NY,472 AMHERST ST,Buffalo,NY,14207,IP,ILLEGALLY PARKED,"(42.939456215482, -78.886658765309)",42.939456215482366,-78.88665876530904,NORTH,District D,55,2,2000,UNKNOWN
2007051017GAR,05/10/2007,GAR,1994,MAZD,,NY,1041 ELMWOOD,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.92551977347, -78.876936483363)",42.92551977346984,-78.8769364833628,DELAWARE,District D,63.02,3,3005,UNKNOWN
2007051018GAR,05/10/2007,GAR,1993,FORD,,NY,11 PROGRESSIVE,Buffalo,NY,14207,ST,STOLEN VEHICLE,"(42.947935439309, -78.902374031065)",42.94793543930871,-78.90237403106482,NORTH,District D,57,2,2000,UNKNOWN
2007051019DPE,05/10/2007,DPE,1998,BUIC,,NY,404 EDISON,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.933811657732, -78.802186278551)",42.93381165773173,-78.80218627855061,UNIVERSITY,District E,44.01,3,3006,UNKNOWN
200705101DPE,05/10/2007,DPE,2003,FORD,,NY,32 SHERWOOD,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.91325848882, -78.892427344279)",42.913258488819764,-78.89242734427911,NIAGARA,District B,61,3,3006,UNKNOWN
2007051020DPE,05/10/2007,DPE,2000,BUIC,,NY,341 SENECA ST,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.878453810596, -78.863984516202)",42.878453810596014,-78.86398451620197,ELLICOTT,District A,164,4,4012,UNKNOWN
2007051021GAR,05/10/2007,GAR,,MAZD,,AZ,317 NORWOOD,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.913528463677, -78.880245125393)",42.913528463676585,-78.88024512539286,NIAGARA,District B,66.01,2,2005,UNKNOWN
2007051022GAR,05/10/2007,GAR,,NISS,,FL,175 NORWOOD,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.909582710602, -78.880231990607)",42.90958271060193,-78.88023199060743,NIAGARA,District B,67.01,3,3001,UNKNOWN
2007051023DPE,05/10/2007,DPE,92,OLDS,,NY,111 COLGATE,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.840173885202, -78.832672499708)",42.840173885202404,-78.8326724997079,SOUTH,District A,1.10,2,2000,UNKNOWN
200705102DPE,05/10/2007,DPE,1993,CADI,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200705103DPE,05/10/2007,DPE,2000,CHRY,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
200705104JMA,05/10/2007,JMA,2004,CHEV,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
2007051050MNM,05/10/2007,MNM,94,GMC,,,43 ROMMELL,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.896120069897, -78.825390352779)",42.8961200698972,-78.82539035277878,FILLMORE,District C,28,2,2010,UNKNOWN
2007051052MNM,05/10/2007,MNM,94,DODG,,,57 GAIL,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.933701173804, -78.800359432542)",42.933701173804366,-78.80035943254177,UNIVERSITY,District E,44.01,3,3009,UNKNOWN
2007051053MNM,05/10/2007,MNM,89,GMC,,,345 MYSTIC,Buffalo,NY,14220,AB,ABANDONED VEHICLE,"(42.85440672172, -78.833654400228)",42.85440672172002,-78.83365440022821,SOUTH,District A,1.10,3,3028,UNKNOWN
200705105JMA,05/10/2007,JMA,2002,FORD,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
200705106JMA,05/10/2007,JMA,2005,DODG,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
200705107DPE,05/10/2007,DPE,1999,MAZD,,NY,205 ESSER,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.957825474345, -78.903064674929)",42.95782547434482,-78.90306467492938,NORTH,District D,58.02,4,4004,UNKNOWN
200705108DPE,05/10/2007,DPE,2005,CHEV,,NY,2189 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914080713983, -78.81362438232)",42.91408071398306,-78.81362438232043,LOVEJOY,District E,37,4,4009,UNKNOWN
200705109JMA,05/10/2007,JMA,1999,FORD,,NY,2199 BAILEY AVE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914381666897, -78.813623337724)",42.914381666897434,-78.8136233377238,LOVEJOY,District E,37,4,4009,UNKNOWN
200705113GAR,05/11/2007,GAR,1999,JEEP,,NY,274 SWAN,Buffalo,NY,14204,ST,STOLEN VEHICLE,"(42.880121425723, -78.865359576091)",42.88012142572262,-78.86535957609134,ELLICOTT,District A,164,4,4003,UNKNOWN
200705116DPE,05/11/2007,DPE,1998,BMW,,NY,208 E DELAVAN,Buffalo,NY,14208,IL,ILLEGAL VEHICLE,"(42.922096978425, -78.84949552597)",42.92209697842515,-78.8494955259698,MASTEN,District E,52.02,2,2018,UNKNOWN
200705117DPE,05/11/2007,DPE,,SCOO,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
200705118DPE,05/11/2007,DPE,1998,PONT,,NY,632 HOPKINS,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.854713056128, -78.832297094156)",42.85471305612825,-78.83229709415595,SOUTH,District A,1.10,3,3029,UNKNOWN
200705119RIV,05/11/2007,RIV,1998,BUIC,,NY,134 MYRTLE,Buffalo,NY,14204,AB,ABANDONED VEHICLE,"(42.87927501758, -78.864254758628)",42.87927501757997,-78.86425475862848,ELLICOTT,District A,164,4,4006,UNKNOWN
200705121DPE,05/12/2007,DPE,2002,BUIC,,NY,22 TONAWANDA ST,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.929939079928, -78.897421809257)",42.929939079928296,-78.89742180925658,NORTH,District D,59,5,5029,UNKNOWN
200705122DPE,05/12/2007,DPE,1997,PONT,,NY,2777 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930368109982, -78.813572555325)",42.93036810998232,-78.81357255532485,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200705123DPE,05/12/2007,DPE,2002,FORD,,NY,220 DELAWARE,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.890490193293, -78.876901103231)",42.89049019329273,-78.87690110323109,ELLICOTT,District B,165,1,1014,UNKNOWN
200705124DPE,05/12/2007,DPE,1999,NISS,,NJ,210 SUMMER,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.904671741422, -78.876082278516)",42.90467174142179,-78.87608227851591,ELLICOTT,District B,67.02,2,2002,UNKNOWN
200705125DPE,05/12/2007,DPE,1993,DODG,,NY,78 ARNOLD,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.916131365687, -78.88758169028)",42.9161313656872,-78.88758169027952,NIAGARA,District D,65.01,4,4005,UNKNOWN
200705126DPE,05/12/2007,DPE,1989,OLDS,,NY,ABBOTT/CAZENOVIA,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.846550999189, -78.81009005969)",42.846550999189255,-78.81009005969014,SOUTH,District A,10,3,3007,UNKNOWN
200705127DPE,05/12/2007,DPE,2005,CADI,,NY,94 MILLECENT,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.935137245401, -78.809961831139)",42.93513724540053,-78.80996183113893,UNIVERSITY,District E,44.01,2,2004,UNKNOWN
200705128DPE,05/12/2007,DPE,1994,FORD,,NY,1376 E DELAVAN,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.922789875717, -78.805887852637)",42.92278987571725,-78.80588785263717,UNIVERSITY,District E,41,2,2005,UNKNOWN
200705129RIV,05/12/2007,RIV,2001,INFI,,NY,145 MCKINLEY,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.836004446606, -78.815051343816)",42.836004446606445,-78.81505134381592,SOUTH,District A,6,3,3002,UNKNOWN
200705131DPE,05/13/2007,DPE,1994,CADI,,NY,1847 SOUTH PARK,Buffalo,NY,14220,ST,STOLEN VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200705132DPE,05/13/2007,DPE,1993,FORD,,NY,111 PORTER,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.899129647475, -78.896330155423)",42.89912964747526,-78.89633015542255,ELLICOTT,District B,70,2,2013,UNKNOWN
200705133DPE,05/13/2007,DPE,2000,BUIC,,NY,BAILEY/DAVIDSON,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.937338023576, -78.813629033487)",42.93733802357592,-78.813629033487,UNIVERSITY,District E,43,6,6011,UNKNOWN
200705134DPE,05/13/2007,DPE,1993,FORD,,NY,271 EDISON,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930358527903, -78.802041941985)",42.930358527903465,-78.80204194198453,UNIVERSITY,District E,44.02,1,1000,UNKNOWN
2007051411DPE,05/14/2007,DPE,1998,BUIC,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
2007051412DPE,05/14/2007,DPE,,SUZU,,NY,440 CLINTON,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.882588159233, -78.857796972315)",42.88258815923282,-78.85779697231541,ELLICOTT,District B,14.02,2,2002,UNKNOWN
200705141DPE,05/14/2007,DPE,1998,CHRY,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200705142DPE,05/14/2007,DPE,2001,KAWA,,NY,41 LAFAYETTE,Buffalo,NY,14202,IL,ILLEGAL VEHICLE,"(42.885781162656, -78.874359764843)",42.88578116265649,-78.8743597648435,ELLICOTT,District B,165,1,1047,UNKNOWN
200705143DPE,05/14/2007,DPE,2004,DODG,,NY,51 LAKEVIEW,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.897676561343, -78.893625923334)",42.897676561342735,-78.89362592333447,ELLICOTT,District B,70,2,2019,UNKNOWN
200705144GAR,05/14/2007,GAR,93,JEEP,,NY,516 PROSPECT,Buffalo,NY,14201,IP,ILLEGALLY PARKED,"(42.901745397478, -78.89103596681)",42.901745397477534,-78.89103596681018,NIAGARA,District B,69.02,2,2006,UNKNOWN
200705145DPE,05/14/2007,DPE,2,BENZ,,NY,1570 CLINTON ST,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.872079502231, -78.818674684704)",42.8720795022305,-78.81867468470418,LOVEJOY,District A,167,3,3024,UNKNOWN
200705146GAR,05/14/2007,GAR,1989,OLDS,,NY,165 ORANGE,Buffalo,NY,14204,ST,STOLEN VEHICLE,"(42.899053867412, -78.858254858029)",42.89905386741213,-78.85825485802856,ELLICOTT,District B,31,3,3017,UNKNOWN
200705147GAR,05/14/2007,GAR,1999,SATU,,NY,33 LANCASTER,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.919507880635, -78.869428988964)",42.91950788063532,-78.86942898896409,DELAWARE,District D,169,1,1000,UNKNOWN
200705148DPE,05/14/2007,DPE,2003,CHEV,,NY,123 MARYLAND,Buffalo,NY,14201,ST,STOLEN VEHICLE,"(42.894247393654, -78.887585532719)",42.89424739365434,-78.88758553271882,ELLICOTT,District B,71.01,3,3011,UNKNOWN
200705149DPE,05/14/2007,DPE,1997,PLYM,,NY,868 NIAGARA ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.906841979145, -78.897480987924)",42.906841979144545,-78.89748098792404,NIAGARA,District B,70,3,3003,UNKNOWN
